ticket_id,customer_id,ticket_date,issue_type,priority,resolution_status,satisfaction_score
7022761,103343,2023-01-12,Account Access,Medium,Unresolved,2.0
7022762,123664,2024-11-02,Account Access,Medium,Resolved,4.0
7022763,105175,2024-06-24,Account Access,High,Resolved,4.0
7022764,114939,2024-10-16,KYC Delay,High,Resolved,5.0
7022765,117797,2024-03-30,Account Access,High,Unresolved,1.0
7022766,127728,2024-10-06,Account Access,Low,Escalated,2.0
7022767,104066,2023-07-28,Account Access,Medium,Unresolved,3.0
7022768,113283,2023-09-20,KYC Delay,Low,Unresolved,2.0
7022769,104551,2023-05-11,Account Access,High,Resolved,3.0
7022770,115721,2023-10-22,Account Access,Medium,Resolved,4.0
7022771,120660,2024-11-22,KYC Delay,Medium,Resolved,3.0
7022772,104233,2023-09-29,Card Blocked,Medium,Unresolved,1.0
7022773,104925,2024-05-05,Card Blocked,Medium,Unresolved,1.0
7022774,100317,2024-10-20,Fraud Concern,Critical,Resolved,
7022775,111149,2023-10-13,Account Access,Medium,Resolved,4.0
7022776,123907,2024-10-25,Loan Question,Medium,Resolved,5.0
7022777,120169,2024-10-23,General,Medium,Resolved,5.0
7022778,129678,2023-02-04,Account Access,Medium,Resolved,5.0
7022779,112116,2023-10-17,Failed Payment,High,Resolved,5.0
7022780,105397,2024-12-15,Card Blocked,Low,Resolved,3.0
7022781,120327,2024-01-26,General,Medium,Unresolved,1.0
7022782,127332,2024-07-30,Account Access,Medium,Resolved,5.0
7022783,105646,2024-10-03,Account Access,High,Resolved,5.0
7022784,118047,2024-04-10,Failed Payment,High,Resolved,5.0
7022785,105275,2023-05-20,Account Access,High,Resolved,5.0
7022786,120037,2024-01-14,Failed Payment,Medium,Resolved,4.0
7022787,125319,2023-09-29,Account Access,Medium,Resolved,5.0
7022788,111019,2024-04-15,Card Blocked,Low,Resolved,2.0
7022789,122658,2024-04-15,General,Low,Resolved,5.0
7022790,107094,2023-10-12,General,Low,Resolved,4.0
7022791,124621,2024-10-17,Card Blocked,Low,Escalated,2.0
7022792,118189,2024-04-11,General,Medium,Resolved,3.0
7022793,119720,2024-10-11,KYC Delay,Low,Resolved,
7022794,122895,2023-01-09,KYC Delay,High,Resolved,5.0
7022795,126341,2023-09-17,KYC Delay,Medium,Unresolved,2.0
7022796,106938,2023-03-06,Failed Payment,High,Resolved,
7022797,103626,2023-02-18,Failed Payment,Medium,Resolved,3.0
7022798,116836,2024-03-01,Account Access,Low,Resolved,4.0
7022799,110672,2024-06-11,Card Blocked,Medium,Resolved,4.0
7022800,107601,2023-04-19,Card Blocked,Low,Escalated,4.0
7022801,103203,2024-07-28,Failed Payment,High,Resolved,2.0
7022802,117309,2023-09-20,Failed Payment,High,Escalated,1.0
7022803,105713,2023-04-11,Account Access,Critical,Resolved,3.0
7022804,111117,2023-04-20,Account Access,Low,Resolved,4.0
7022805,107617,2024-04-25,Account Access,Medium,Resolved,3.0
7022806,120413,2023-01-16,Card Blocked,Low,Resolved,
7022807,103960,2024-10-19,Card Blocked,High,Resolved,4.0
7022808,117482,2023-09-19,Failed Payment,High,Resolved,3.0
7022809,115669,2024-06-12,General,Medium,Resolved,4.0
7022810,111187,2024-12-21,Chargeback,High,Resolved,3.0
7022811,125428,2024-11-29,Failed Payment,Medium,Unresolved,
7022812,110108,2024-03-26,Chargeback,Medium,Resolved,3.0
7022813,117731,2023-08-14,Failed Payment,Medium,Unresolved,2.0
7022814,900439,2024-06-05,Fraud Concern,High,Resolved,5.0
7022815,101427,2023-04-04,Account Access,Medium,Resolved,5.0
7022816,114253,2023-03-27,KYC Delay,Medium,Resolved,4.0
7022817,104466,2023-10-23,Card Blocked,Medium,Resolved,4.0
7022818,122141,2024-08-12,KYC Delay,Medium,Resolved,4.0
7022819,109161,2024-08-31,Chargeback,High,Resolved,4.0
7022820,123680,2024-07-20,Card Blocked,Low,Resolved,3.0
7022821,116081,2024-11-30,Chargeback,High,Resolved,4.0
7022822,107061,2024-01-07,Card Blocked,High,Escalated,2.0
7022823,103385,2023-12-15,Account Access,Medium,Resolved,3.0
7022824,115874,2024-08-20,KYC Delay,Medium,Escalated,2.0
7022825,102288,2024-03-24,General,High,Resolved,2.0
7022826,102233,2023-08-24,Account Access,Medium,Resolved,
7022827,115188,2023-05-23,KYC Delay,Medium,Resolved,3.0
7022828,123782,2023-08-16,Failed Payment,Medium,Unresolved,2.0
7022829,128229,2024-12-23,Failed Payment,High,Resolved,3.0
7022830,114958,2023-01-15,Loan Question,Low,Resolved,5.0
7022831,109842,2024-05-06,Failed Payment,High,Resolved,5.0
7022832,105532,2024-05-23,Failed Payment,Medium,Unresolved,2.0
7022833,125568,2023-06-17,KYC Delay,Medium,Escalated,2.0
7022834,117021,2023-08-05,Card Blocked,Low,Resolved,4.0
7022835,119716,2024-01-26,Card Blocked,Medium,Resolved,4.0
7022836,111742,2024-08-30,Fraud Concern,High,Resolved,5.0
7022837,112352,2023-11-21,Chargeback,High,Resolved,5.0
7022838,115847,2024-10-11,Account Access,Medium,Unresolved,2.0
7022839,101679,2024-01-02,Loan Question,Low,Resolved,5.0
7022840,118183,2024-05-14,KYC Delay,Medium,Resolved,3.0
7022841,118022,2023-12-10,Account Access,Low,Resolved,4.0
7022842,116352,2023-07-27,General,Medium,Resolved,5.0
7022843,114607,2024-07-30,Account Access,Medium,Resolved,5.0
7022844,106517,2023-05-21,Loan Question,High,Resolved,3.0
7022845,105267,2024-08-02,Loan Question,High,Resolved,4.0
7022846,117876,2023-03-30,Failed Payment,Medium,Resolved,3.0
7022847,117006,2024-04-20,Loan Question,Low,Resolved,5.0
7022848,106352,2023-02-06,Loan Question,Medium,Escalated,3.0
7022849,126992,2024-08-25,Card Blocked,High,Resolved,4.0
7022850,105611,2023-05-04,Account Access,High,Unresolved,1.0
7022851,116100,2024-07-23,General,Medium,Resolved,4.0
7022852,100296,2023-08-29,Chargeback,Medium,Unresolved,1.0
7022853,120599,2023-09-13,Account Access,High,Escalated,2.0
7022854,129448,2024-05-22,General,Low,Resolved,5.0
7022855,121558,2023-11-12,KYC Delay,Medium,Resolved,
7022856,120383,2024-08-18,KYC Delay,Medium,Resolved,5.0
7022857,125257,2023-10-16,KYC Delay,Critical,Resolved,5.0
7022858,122494,2023-01-09,Failed Payment,High,Resolved,5.0
7022859,102420,2023-08-22,Failed Payment,High,Resolved,5.0
7022860,109761,2024-04-28,Account Access,High,Resolved,4.0
7022861,125428,2024-12-25,Chargeback,Medium,Resolved,2.0
7022862,120456,2024-11-22,KYC Delay,Medium,Resolved,5.0
7022863,125342,2023-12-06,Card Blocked,Low,Resolved,3.0
7022864,119468,2024-02-23,Loan Question,Medium,Unresolved,1.0
7022865,127228,2023-03-02,Account Access,Medium,Unresolved,
7022866,126485,2024-11-21,Card Blocked,Medium,Escalated,3.0
7022867,126253,2023-08-05,Card Blocked,Low,Resolved,5.0
7022868,108483,2024-03-04,KYC Delay,Medium,Resolved,5.0
7022869,118729,2023-03-09,Fraud Concern,High,Unresolved,2.0
7022870,126731,2024-05-30,Failed Payment,High,Escalated,3.0
7022871,127329,2024-02-22,Failed Payment,High,Unresolved,1.0
7022872,108808,2023-08-19,Account Access,Low,Resolved,4.0
7022873,127384,2024-08-27,Chargeback,Medium,Resolved,3.0
7022874,121448,2023-09-26,Failed Payment,High,Resolved,5.0
7022875,107320,2023-11-20,Loan Question,Medium,Resolved,4.0
7022876,119558,2023-04-28,Chargeback,High,Resolved,5.0
7022877,103155,2024-08-15,Failed Payment,Medium,Resolved,5.0
7022878,128358,2023-07-14,Failed Payment,Medium,Resolved,4.0
7022879,122084,2024-06-05,Failed Payment,High,Resolved,4.0
7022880,102813,2024-11-04,Card Blocked,Low,Resolved,5.0
7022881,104584,2024-11-12,Account Access,Low,Unresolved,3.0
7022882,115245,2024-03-17,Loan Question,Medium,Resolved,3.0
7022883,100311,2023-08-20,Loan Question,Medium,Resolved,
7022884,127409,2023-08-06,Loan Question,Medium,Resolved,3.0
7022885,119573,2023-12-24,KYC Delay,Low,Resolved,4.0
7022886,120276,2023-07-18,Account Access,Medium,Unresolved,2.0
7022887,111091,2023-06-22,KYC Delay,Low,Escalated,2.0
7022888,123527,2023-07-12,Loan Question,Medium,Resolved,3.0
7022889,126284,2023-09-14,Failed Payment,Medium,Resolved,5.0
7022890,119591,2024-09-12,Failed Payment,High,Resolved,5.0
7022891,102483,2024-03-30,KYC Delay,Low,Resolved,3.0
7022892,122973,2023-09-26,Failed Payment,High,Resolved,4.0
7022893,104656,2024-07-05,Failed Payment,Medium,Resolved,5.0
7022894,126630,2023-09-11,KYC Delay,High,Resolved,4.0
7022895,114472,2023-11-06,General,Low,Resolved,5.0
7022896,125021,2023-03-23,Account Access,Low,Resolved,3.0
7022897,124898,2024-07-05,Failed Payment,High,Unresolved,
7022898,114127,2023-02-21,Account Access,Medium,Resolved,4.0
7022899,109748,2024-10-27,Loan Question,Low,Unresolved,1.0
7022900,120029,2023-01-14,Card Blocked,High,Resolved,5.0
7022901,109117,2024-12-23,General,High,Resolved,3.0
7022902,101202,2023-01-28,Fraud Concern,High,Resolved,3.0
7022903,115387,2024-09-02,Chargeback,High,Escalated,3.0
7022904,119041,2023-09-27,Account Access,Medium,Resolved,5.0
7022905,124863,2023-03-01,Card Blocked,Low,Resolved,5.0
7022906,119558,2024-04-16,General,Low,Resolved,4.0
7022907,129696,2023-02-04,Failed Payment,High,Escalated,2.0
7022908,124771,2024-12-03,Card Blocked,Low,Resolved,5.0
7022909,124831,2023-10-16,General,Low,Resolved,4.0
7022910,113228,2024-02-07,Fraud Concern,High,Resolved,3.0
7022911,122962,2023-12-24,Card Blocked,Medium,Unresolved,1.0
7022912,129468,2024-05-10,Chargeback,Medium,Unresolved,2.0
7022913,117343,2024-06-27,Chargeback,High,Resolved,4.0
7022914,125051,2023-10-03,Chargeback,High,Resolved,
7022915,116418,2023-05-18,KYC Delay,High,Unresolved,3.0
7022916,108696,2023-09-01,Fraud Concern,High,Resolved,
7022917,103927,2023-12-25,Chargeback,Medium,Resolved,4.0
7022918,114320,2023-09-01,General,Medium,Resolved,5.0
7022919,123520,2024-01-01,Failed Payment,High,Resolved,3.0
7022920,112976,2024-03-03,Failed Payment,Medium,Resolved,4.0
7022921,114683,2023-06-04,General,Medium,Resolved,3.0
7022922,127621,2023-06-30,KYC Delay,Medium,Resolved,3.0
7022923,102127,2024-06-04,Card Blocked,Medium,Resolved,4.0
7022924,118722,2024-05-18,Failed Payment,Critical,Resolved,5.0
7022925,126708,2024-03-29,General,Medium,Unresolved,2.0
7022926,101476,2024-11-28,Failed Payment,Medium,Escalated,1.0
7022927,117889,2024-02-12,Failed Payment,High,Resolved,4.0
7022928,112932,2023-05-05,Account Access,Medium,Resolved,4.0
7022929,118871,2023-10-23,Card Blocked,Medium,Resolved,4.0
7022930,103156,2024-01-21,Failed Payment,High,Resolved,4.0
7022931,102108,2023-04-14,General,High,Unresolved,2.0
7022932,116166,2023-06-27,Chargeback,Critical,Resolved,2.0
7022933,119341,2023-04-16,KYC Delay,High,Escalated,2.0
7022934,129927,2024-03-03,KYC Delay,Medium,Resolved,3.0
7022935,128667,2023-09-13,Fraud Concern,Critical,Resolved,2.0
7022936,113483,2023-06-19,Fraud Concern,High,Unresolved,1.0
7022937,117934,2023-04-18,Fraud Concern,Critical,Resolved,5.0
7022938,115699,2024-08-29,Chargeback,High,Resolved,5.0
7022939,112974,2024-06-18,Chargeback,Medium,Unresolved,3.0
7022940,105454,2023-01-17,Loan Question,Critical,Escalated,2.0
7022941,128506,2024-05-18,Account Access,Medium,Resolved,4.0
7022942,109287,2023-02-20,Account Access,High,Resolved,3.0
7022943,116141,2023-10-25,Failed Payment,Medium,Resolved,4.0
7022944,124230,2024-09-28,Failed Payment,High,Resolved,5.0
7022945,117527,2024-08-31,Card Blocked,Medium,Unresolved,1.0
7022946,116033,2024-01-13,Card Blocked,High,Resolved,4.0
7022947,105367,2023-04-09,Account Access,High,Resolved,5.0
7022948,127943,2024-09-29,Failed Payment,High,Resolved,
7022949,110472,2023-04-08,Failed Payment,Medium,Resolved,4.0
7022950,106228,2024-09-16,Fraud Concern,High,Escalated,4.0
7022951,129834,2024-05-06,Account Access,Low,Resolved,3.0
7022952,110005,2023-12-18,Account Access,Medium,Unresolved,1.0
7022953,114360,2024-10-09,General,Low,Resolved,3.0
7022954,900301,2024-06-06,Account Access,Low,Resolved,
7022955,104473,2023-12-23,KYC Delay,High,Unresolved,1.0
7022956,129281,2024-05-17,Failed Payment,Medium,Resolved,5.0
7022957,103153,2023-09-01,Loan Question,High,Resolved,5.0
7022958,112922,2023-04-03,Account Access,Low,Resolved,4.0
7022959,100436,2024-11-23,General,Medium,Resolved,3.0
7022960,127823,2023-07-22,General,High,Resolved,3.0
7022961,122351,2023-09-11,KYC Delay,Medium,Resolved,4.0
7022962,124416,2023-06-28,Failed Payment,High,Resolved,4.0
7022963,128952,2024-12-02,Account Access,High,Resolved,5.0
7022964,114908,2023-02-12,Chargeback,High,Resolved,3.0
7022965,100485,2023-06-27,Chargeback,Medium,Resolved,3.0
7022966,129870,2023-11-27,KYC Delay,Critical,Resolved,4.0
7022967,119071,2023-09-12,Loan Question,High,Resolved,4.0
7022968,126952,2023-01-21,Fraud Concern,Medium,Unresolved,1.0
7022969,114466,2024-10-31,Failed Payment,Medium,Resolved,
7022970,101189,2023-02-20,Account Access,Medium,Resolved,5.0
7022971,128955,2024-01-01,Account Access,High,Unresolved,2.0
7022972,109804,2024-10-23,Failed Payment,Critical,Resolved,
7022973,118684,2024-01-14,Loan Question,Low,Resolved,5.0
7022974,121846,2023-10-01,Fraud Concern,High,Resolved,5.0
7022975,128701,2023-08-28,Loan Question,Low,Resolved,3.0
7022976,119014,2023-07-04,Loan Question,Medium,Resolved,5.0
7022977,124237,2024-10-08,Loan Question,High,Resolved,5.0
7022978,101475,2023-02-05,Card Blocked,Medium,Resolved,3.0
7022979,111856,2024-08-07,KYC Delay,Low,Resolved,4.0
7022980,111271,2024-09-30,General,High,Resolved,5.0
7022981,115041,2024-11-25,Card Blocked,Low,Resolved,4.0
7022982,106174,2024-03-06,KYC Delay,High,Unresolved,2.0
7022983,111197,2024-07-18,Card Blocked,Medium,Resolved,
7022984,103613,2024-11-26,Card Blocked,High,Resolved,4.0
7022985,126978,2024-02-15,General,Medium,Resolved,5.0
7022986,111250,2023-06-25,Fraud Concern,High,Unresolved,2.0
7022987,900128,2023-03-25,Failed Payment,Critical,Resolved,3.0
7022988,100180,2024-07-07,General,Low,Resolved,4.0
7022989,105016,2023-03-12,KYC Delay,Low,Resolved,4.0
7022990,122533,2024-08-14,Fraud Concern,Medium,Resolved,4.0
7022991,129765,2024-06-21,Card Blocked,Low,Resolved,3.0
7022992,107684,2024-01-22,Loan Question,Medium,Resolved,3.0
7022993,123568,2024-10-07,General,Medium,Resolved,4.0
7022994,110672,2023-07-27,Account Access,Low,Resolved,4.0
7022995,123856,2023-04-21,Loan Question,High,Resolved,4.0
7022996,124600,2023-05-10,General,High,Unresolved,3.0
7022997,106747,2024-01-15,Fraud Concern,Medium,Resolved,3.0
7022998,119952,2023-07-22,Account Access,Critical,Resolved,4.0
7022999,120798,2024-07-25,General,Medium,Resolved,
7023000,126926,2024-03-02,Fraud Concern,High,Escalated,
7023001,114848,2024-07-27,Card Blocked,Low,Resolved,5.0
7023002,122435,2024-05-03,General,Medium,Escalated,3.0
7023003,105949,2023-07-23,Card Blocked,Critical,Resolved,
7023004,127747,2023-12-30,Loan Question,High,Resolved,4.0
7023005,123196,2024-03-20,Failed Payment,High,Escalated,2.0
7023006,120626,2024-03-19,Failed Payment,High,Resolved,5.0
7023007,117098,2023-11-16,Card Blocked,Low,Escalated,4.0
7023008,120223,2023-07-16,Account Access,High,Resolved,5.0
7023009,115410,2024-10-24,Account Access,Low,Resolved,4.0
7023010,120045,2024-06-27,Card Blocked,Medium,Unresolved,1.0
7023011,124753,2023-06-18,Fraud Concern,Medium,Resolved,5.0
7023012,100837,2024-05-12,Failed Payment,High,Resolved,4.0
7023013,102515,2023-05-17,KYC Delay,Medium,Resolved,5.0
7023014,110160,2023-01-30,Card Blocked,Low,Resolved,4.0
7023015,102145,2023-10-12,Account Access,Medium,Resolved,5.0
7023016,113997,2023-05-04,Card Blocked,High,Resolved,5.0
7023017,116709,2024-10-19,Loan Question,Critical,Resolved,5.0
7023018,123122,2023-08-11,Failed Payment,Medium,Unresolved,2.0
7023019,110074,2024-11-15,General,High,Resolved,5.0
7023020,125283,2023-02-19,General,Medium,Unresolved,2.0
7023021,106169,2024-10-07,Card Blocked,Low,Escalated,3.0
7023022,113356,2024-09-02,Chargeback,Medium,Unresolved,1.0
7023023,122485,2023-12-16,Failed Payment,High,Resolved,5.0
7023024,900080,2023-06-26,Loan Question,High,Resolved,5.0
7023025,100501,2023-02-02,General,High,Resolved,5.0
7023026,118867,2024-05-15,Fraud Concern,Critical,Resolved,4.0
7023027,103024,2023-12-31,Fraud Concern,High,Resolved,4.0
7023028,104130,2023-06-06,KYC Delay,Low,Escalated,3.0
7023029,100426,2024-01-27,Fraud Concern,Critical,Resolved,5.0
7023030,122627,2023-09-03,Loan Question,Medium,Resolved,4.0
7023031,128199,2024-11-10,Card Blocked,Critical,Escalated,2.0
7023032,102739,2023-05-15,Account Access,Low,Resolved,4.0
7023033,122586,2023-08-11,General,High,Unresolved,1.0
7023034,109302,2023-02-23,Failed Payment,High,Resolved,3.0
7023035,100094,2024-03-22,Fraud Concern,High,Resolved,3.0
7023036,104696,2023-01-21,KYC Delay,Low,Resolved,4.0
7023037,115317,2023-04-18,Fraud Concern,High,Resolved,4.0
7023038,119458,2023-11-23,Card Blocked,Critical,Escalated,3.0
7023039,900184,2024-10-28,KYC Delay,Medium,Resolved,5.0
7023040,115867,2024-01-15,Card Blocked,Critical,Resolved,5.0
7023041,104204,2024-05-26,Account Access,Medium,Unresolved,2.0
7023042,128121,2024-07-31,General,Medium,Escalated,3.0
7023043,107429,2024-11-29,Loan Question,Critical,Resolved,3.0
7023044,100791,2024-04-09,Failed Payment,High,Resolved,
7023045,108798,2023-01-12,General,Medium,Resolved,4.0
7023046,120879,2023-07-20,Loan Question,High,Resolved,4.0
7023047,110059,2023-02-10,Card Blocked,Medium,Resolved,4.0
7023048,107094,2023-07-07,General,High,Resolved,4.0
7023049,114413,2024-11-12,Account Access,High,Resolved,
7023050,111297,2024-11-23,Fraud Concern,High,Resolved,5.0
7023051,115810,2023-11-15,Account Access,High,Escalated,3.0
7023052,108292,2023-01-27,Account Access,Medium,Resolved,4.0
7023053,117158,2023-03-04,Fraud Concern,Medium,Resolved,4.0
7023054,107519,2023-03-23,Chargeback,High,Resolved,4.0
7023055,124266,2024-07-24,Card Blocked,High,Resolved,5.0
7023056,108897,2023-07-09,Account Access,Medium,Resolved,5.0
7023057,126808,2024-02-24,Account Access,Medium,Resolved,5.0
7023058,105657,2023-07-29,Fraud Concern,High,Resolved,5.0
7023059,110709,2023-05-03,Loan Question,Critical,Resolved,5.0
7023060,123706,2023-10-04,Failed Payment,High,Resolved,4.0
7023061,122592,2024-12-07,Failed Payment,Medium,Escalated,4.0
7023062,118505,2024-03-26,Failed Payment,Medium,Resolved,4.0
7023063,126354,2023-08-19,Loan Question,Medium,Resolved,4.0
7023064,111954,2024-06-26,Card Blocked,Medium,Resolved,3.0
7023065,125607,2023-07-05,Chargeback,High,Resolved,4.0
7023066,122439,2023-12-22,Failed Payment,Medium,Resolved,3.0
7023067,113515,2023-01-09,KYC Delay,Medium,Resolved,4.0
7023068,119456,2023-05-25,Failed Payment,High,Resolved,4.0
7023069,121008,2024-06-23,Chargeback,Critical,Resolved,5.0
7023070,106114,2024-08-01,Fraud Concern,Medium,Resolved,4.0
7023071,108157,2024-11-25,Card Blocked,Low,Unresolved,1.0
7023072,100810,2023-02-01,Account Access,High,Resolved,4.0
7023073,103445,2024-08-21,Loan Question,High,Escalated,2.0
7023074,120915,2023-12-01,Failed Payment,High,Resolved,3.0
7023075,120450,2023-04-24,Chargeback,High,Unresolved,2.0
7023076,126612,2024-03-08,Failed Payment,Medium,Resolved,
7023077,112859,2024-07-16,Failed Payment,High,Unresolved,2.0
7023078,112684,2024-06-07,General,Medium,Resolved,3.0
7023079,116915,2023-04-29,Failed Payment,Medium,Escalated,3.0
7023080,107884,2024-03-31,Failed Payment,Critical,Resolved,3.0
7023081,121001,2023-09-24,General,Medium,Unresolved,2.0
7023082,126779,2024-01-09,Failed Payment,Medium,Resolved,4.0
7023083,100062,2024-09-21,Failed Payment,High,Resolved,5.0
7023084,121201,2024-05-25,Failed Payment,High,Resolved,4.0
7023085,101593,2024-10-26,Card Blocked,Medium,Resolved,5.0
7023086,122639,2023-06-26,Card Blocked,Medium,Unresolved,2.0
7023087,114229,2023-09-22,Loan Question,Low,Escalated,3.0
7023088,116796,2023-10-21,Account Access,Medium,Resolved,5.0
7023089,124236,2024-01-26,Card Blocked,Low,Resolved,3.0
7023090,128383,2023-02-09,Failed Payment,High,Resolved,3.0
7023091,106380,2024-01-08,Loan Question,Medium,Resolved,3.0
7023092,115238,2024-10-20,Chargeback,High,Resolved,4.0
7023093,124797,2024-12-01,Account Access,Medium,Resolved,3.0
7023094,127855,2024-05-15,Failed Payment,High,Resolved,4.0
7023095,121232,2023-01-18,Failed Payment,Medium,Resolved,4.0
7023096,102412,2024-09-04,General,Medium,Escalated,2.0
7023097,121963,2023-11-12,Chargeback,High,Resolved,3.0
7023098,119804,2023-12-26,Card Blocked,Medium,Resolved,
7023099,102566,2024-10-29,KYC Delay,Medium,Resolved,3.0
7023100,105455,2024-02-13,Chargeback,High,Resolved,3.0
7023101,125487,2024-04-28,Failed Payment,High,Resolved,4.0
