loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,start_date,default_flag
6006393,124514,Personal Loan,7272.81,11.85,Active,2024-08-10,False
6006394,113595,Personal Loan,3679.35,15.06,Active,2022-06-16,False
6006395,103841,Consumer Credit,28891.8,10.1,Closed,2024-02-04,False
6006396,111822,Consumer Credit,26687.25,10.81,Closed,2022-10-29,False
6006397,107706,Consumer Credit,10478.66,16.24,Active,2024-09-15,False
6006398,101785,Overdraft Credit,13978.96,6.42,Active,2022-09-26,False
6006399,111444,SMB Loan,3443.64,10.14,Active,2022-11-25,False
6006400,107571,SMB Loan,5540.55,11.8,Active,2022-09-14,False
6006401,118628,SMB Loan,6381.9,9.47,Closed,2024-02-17,False
6006402,105959,Personal Loan,21752.1,5.03,Active,2022-06-28,False
6006403,119785,Personal Loan,22068.43,5.82,Active,2022-11-23,False
6006404,101808,Overdraft Credit,24804.84,8.76,Closed,2023-08-31,False
6006405,118674,SMB Loan,7274.63,11.49,Active,2023-05-23,False
6006406,124714,Consumer Credit,10843.21,10.5,Closed,2023-05-18,False
6006407,119912,Consumer Credit,4650.08,13.71,Defaulted,2023-10-04,True
6006408,109391,Personal Loan,4440.39,5.68,Defaulted,2023-12-06,True
6006409,118939,Consumer Credit,50885.4,6.15,Active,2023-03-12,False
6006410,103380,Personal Loan,7691.05,7.78,Closed,2022-10-16,False
6006411,125007,Consumer Credit,14934.14,12.51,Active,2023-11-09,False
6006412,124169,Personal Loan,45605.84,6.16,Active,2023-12-29,False
6006413,129268,Overdraft Credit,18765.64,6.45,Closed,2024-06-29,False
6006414,129395,Consumer Credit,12999.1,10.19,Active,2024-09-09,False
6006415,108059,Consumer Credit,13964.35,12.01,Active,2022-10-08,False
6006416,111048,Personal Loan,49423.67,15.17,Active,2024-03-01,False
6006417,116186,SMB Loan,11140.41,5.75,Active,2023-12-27,False
6006418,124531,Personal Loan,4134.84,4.86,Active,2023-03-23,False
6006419,117176,Overdraft Credit,51688.39,12.21,Defaulted,2023-07-24,True
6006420,110350,Personal Loan,4708.95,8.44,Active,2023-09-07,False
6006421,116601,Personal Loan,4188.56,4.81,Active,2022-10-12,False
6006422,129332,Personal Loan,39378.36,11.16,Active,2024-05-31,False
6006423,111064,Consumer Credit,19963.0,7.22,Active,2024-03-19,False
6006424,127622,Consumer Credit,3749.76,9.42,Closed,2023-04-08,False
6006425,121437,Personal Loan,1894.27,4.76,Active,2024-07-08,False
6006426,103509,Overdraft Credit,21173.17,8.95,Closed,2022-07-06,False
6006427,108933,Personal Loan,11172.79,14.59,Active,2023-07-15,False
6006428,116092,Personal Loan,3577.08,7.26,Active,2023-10-28,False
6006429,115887,Consumer Credit,11227.13,6.67,Active,2024-03-29,False
6006430,113185,Personal Loan,3994.1,13.68,Active,2024-01-05,False
6006431,108063,Overdraft Credit,22105.43,14.85,Active,2023-07-03,False
6006432,126397,SMB Loan,45195.79,11.4,Active,2022-06-13,False
6006433,110985,Consumer Credit,5153.51,16.38,Active,2022-09-24,False
6006434,129786,Personal Loan,500.0,6.08,Active,2022-10-17,False
6006435,102492,Consumer Credit,12128.09,7.83,Active,2023-09-26,False
6006436,120987,SMB Loan,10083.45,7.9,Active,2024-03-21,False
6006437,115834,SMB Loan,9681.19,6.04,Active,2023-10-10,False
6006438,103096,Personal Loan,4175.89,9.16,Active,2024-03-08,False
6006439,112583,SMB Loan,8676.17,15.83,Active,2024-05-25,False
6006440,105174,Overdraft Credit,2444.85,10.98,Closed,2024-08-15,False
6006441,108967,Consumer Credit,7243.7,4.66,Active,2024-04-04,False
6006442,115096,Personal Loan,24399.81,6.6,Active,2022-07-11,False
6006443,104025,Personal Loan,10751.37,9.66,Closed,2023-10-05,False
6006444,103053,SMB Loan,33534.18,8.9,Active,2023-03-29,False
6006445,101100,Personal Loan,23639.17,15.81,Defaulted,2023-07-13,True
6006446,108847,Personal Loan,2118.4,9.9,Closed,2023-12-05,False
6006447,104624,Personal Loan,11088.04,11.81,Active,2023-04-25,False
6006448,128832,Consumer Credit,6144.14,15.46,Active,2022-09-19,False
6006449,103593,Consumer Credit,2339.48,13.02,Active,2024-06-10,False
6006450,104289,Personal Loan,11265.36,13.61,Active,2023-05-25,False
6006451,122607,SMB Loan,16719.24,7.66,Closed,2023-01-10,False
6006452,106668,Personal Loan,4142.38,14.63,Active,2023-01-05,False
6006453,114867,Consumer Credit,15274.56,12.58,Active,2022-08-15,False
6006454,127885,Personal Loan,3869.88,14.47,Active,2024-03-11,False
6006455,107788,Personal Loan,26993.37,6.18,Active,2022-12-10,False
6006456,124130,SMB Loan,13727.58,13.95,Active,2023-09-29,False
6006457,115137,Personal Loan,15537.47,9.0,Active,2023-05-22,False
6006458,121456,Consumer Credit,5416.1,15.33,Active,2024-03-19,False
6006459,116261,Consumer Credit,1514.94,15.39,Active,2022-07-11,False
6006460,112427,SMB Loan,7459.07,10.27,Active,2022-08-08,False
6006461,125705,SMB Loan,2681.93,8.07,Closed,2023-04-26,False
6006462,103691,Personal Loan,12260.26,9.07,Active,2023-11-13,False
6006463,118528,Personal Loan,15781.36,10.86,Active,2023-08-30,False
6006464,107498,SMB Loan,10511.77,6.41,Active,2023-04-25,False
6006465,126494,Personal Loan,21404.86,6.77,Closed,2022-08-02,False
6006466,105636,Consumer Credit,8360.77,6.59,Defaulted,2023-08-23,True
6006467,117961,Overdraft Credit,9420.28,7.08,Active,2022-10-03,False
6006468,119655,Consumer Credit,7600.74,9.1,Active,2024-09-10,False
6006469,109314,Personal Loan,8804.56,7.98,Active,2023-05-20,False
6006470,115126,Consumer Credit,8603.02,10.44,Active,2024-08-20,False
6006471,106465,Personal Loan,8853.29,5.29,Active,2024-07-14,False
6006472,105861,Consumer Credit,15194.29,11.76,Active,2023-11-13,False
6006473,126248,Personal Loan,26474.23,6.55,Active,2022-06-24,False
6006474,124357,Personal Loan,4162.92,11.71,Active,2023-04-07,False
6006475,107072,Consumer Credit,12632.42,5.73,Active,2023-02-21,False
6006476,105087,SMB Loan,9869.93,5.31,Active,2024-08-31,False
6006477,129207,Consumer Credit,45418.66,11.21,Active,2024-07-18,False
6006478,103963,Consumer Credit,12928.32,12.3,Active,2022-11-13,False
6006479,127327,Personal Loan,3868.52,12.81,Active,2022-07-20,False
6006480,117201,Personal Loan,2734.26,9.65,Closed,2023-07-16,False
6006481,115720,SMB Loan,2313.23,9.05,Active,2024-08-23,False
6006482,117489,Personal Loan,6608.2,12.84,Active,2024-05-31,False
6006483,126441,Consumer Credit,20638.63,12.37,Active,2023-05-25,False
6006484,128445,SMB Loan,7567.4,10.91,Active,2024-02-12,False
6006485,121740,Personal Loan,24091.01,5.32,Closed,2024-08-27,False
6006486,109612,Personal Loan,7444.88,5.42,Active,2024-01-07,False
6006487,125158,SMB Loan,44430.61,11.42,Closed,2023-04-08,False
6006488,106597,Overdraft Credit,8197.74,8.88,Closed,2023-12-17,False
6006489,121309,SMB Loan,7456.77,12.77,Active,2024-02-11,False
6006490,900058,SMB Loan,15153.4,12.79,Active,2022-07-13,False
6006491,120728,Consumer Credit,66014.22,13.42,Active,2023-04-28,False
6006492,120533,Personal Loan,3410.6,15.8,Active,2022-12-16,False
6006493,116309,Consumer Credit,3642.27,13.61,Active,2023-03-31,False
6006494,121708,Personal Loan,3878.79,8.59,Closed,2023-07-19,False
6006495,128260,Personal Loan,18707.5,5.16,Closed,2022-11-22,False
6006496,107892,Overdraft Credit,6319.75,14.05,Active,2022-06-03,False
6006497,100879,Personal Loan,5705.62,6.68,Closed,2023-09-28,False
6006498,114824,Personal Loan,3930.81,6.61,Active,2023-07-07,False
6006499,125551,Personal Loan,6727.7,11.25,Closed,2023-07-23,False
6006500,126431,Personal Loan,5386.56,14.42,Active,2023-10-02,False
6006501,105022,Consumer Credit,8332.89,16.44,Closed,2022-06-28,False
6006502,123960,SMB Loan,3773.65,11.99,Closed,2023-01-08,False
6006503,100174,SMB Loan,7643.17,9.29,Active,2024-05-18,False
6006504,104685,SMB Loan,4527.91,8.12,Active,2023-08-26,False
6006505,100374,Consumer Credit,11926.56,10.03,Active,2024-09-25,False
6006506,106420,Personal Loan,19350.59,10.51,Active,2024-06-30,False
6006507,117322,Consumer Credit,62893.52,8.25,Closed,2024-01-21,False
6006508,121269,Personal Loan,7952.88,16.48,Active,2023-05-22,False
6006509,108055,Personal Loan,18596.89,13.83,Active,2024-07-02,False
6006510,105947,Personal Loan,9407.57,7.64,Active,2024-06-30,False
6006511,118318,Personal Loan,4959.32,14.02,Active,2023-10-12,False
6006512,108500,Consumer Credit,7040.73,10.54,Active,2022-10-09,False
6006513,127367,Personal Loan,7512.15,5.11,Active,2022-10-19,False
6006514,100533,Overdraft Credit,15247.34,8.13,Closed,2023-02-08,False
6006515,123029,Consumer Credit,5766.07,9.7,Active,2023-06-28,False
6006516,121308,Personal Loan,7760.68,6.87,Active,2024-05-04,False
6006517,113216,Overdraft Credit,7596.92,12.29,Closed,2023-09-16,False
6006518,105968,Personal Loan,8315.42,15.53,Active,2023-10-11,False
6006519,108662,Personal Loan,11522.59,12.2,Closed,2024-01-15,False
6006520,124198,SMB Loan,4566.78,11.85,Active,2023-07-02,False
6006521,108717,Consumer Credit,1174.82,5.46,Defaulted,2023-04-14,True
6006522,112089,Overdraft Credit,11182.1,7.01,Active,2023-01-28,False
6006523,106060,Personal Loan,3832.89,14.36,Closed,2023-08-12,False
6006524,105493,Consumer Credit,49545.54,15.52,Closed,2023-01-08,False
6006525,113412,SMB Loan,21538.78,14.16,Active,2024-08-02,False
6006526,113762,Consumer Credit,9121.88,9.92,Closed,2023-01-28,False
6006527,108188,SMB Loan,4861.82,9.16,Active,2022-12-06,False
6006528,101131,Personal Loan,5611.5,4.7,Active,2023-02-25,False
6006529,102495,Personal Loan,13632.14,12.57,Active,2024-09-24,False
6006530,100524,Consumer Credit,34782.89,10.45,Defaulted,2023-12-10,True
6006531,117247,Personal Loan,17924.08,6.89,Defaulted,2024-02-07,True
6006532,104888,Personal Loan,2469.77,10.69,Active,2023-08-09,False
6006533,117023,SMB Loan,5818.93,14.86,Active,2022-06-12,False
6006534,124657,SMB Loan,5442.76,10.73,Active,2024-04-08,False
6006535,121700,SMB Loan,19817.71,5.65,Active,2023-07-04,False
6006536,108319,Consumer Credit,34609.53,14.54,Active,2022-10-06,False
6006537,126731,Personal Loan,9896.46,15.61,Defaulted,2023-05-13,True
6006538,110283,Consumer Credit,17889.42,10.83,Active,2022-10-04,False
6006539,101917,Personal Loan,2916.66,8.03,Closed,2022-09-29,False
6006540,108159,Consumer Credit,16253.43,12.25,Active,2023-07-22,False
6006541,104068,Personal Loan,19008.74,13.57,Closed,2023-07-26,False
6006542,126716,Consumer Credit,5622.91,10.54,Active,2023-03-08,False
6006543,110140,Consumer Credit,1687.36,10.74,Active,2023-05-21,False
6006544,106268,Personal Loan,10262.05,15.59,Active,2024-07-10,False
6006545,120204,Consumer Credit,13180.86,4.88,Closed,2023-05-06,False
6006546,110534,SMB Loan,10600.02,12.77,Active,2024-05-16,False
6006547,103487,Consumer Credit,2028.35,9.8,Active,2024-09-22,False
6006548,129219,Personal Loan,17347.23,11.19,Active,2023-01-16,False
6006549,120227,Consumer Credit,4191.43,14.75,Active,2023-04-13,False
6006550,106066,Consumer Credit,9178.48,10.89,Active,2023-10-11,False
6006551,122971,Consumer Credit,11319.58,10.05,Active,2023-10-23,False
6006552,126708,SMB Loan,16762.39,10.2,Active,2024-05-05,False
6006553,127638,Personal Loan,7488.42,16.17,Active,2023-08-28,False
6006554,116012,SMB Loan,14928.15,10.07,Active,2024-04-04,False
6006555,109740,Personal Loan,11186.25,14.97,Closed,2024-02-10,False
6006556,111751,SMB Loan,7274.97,15.17,Active,2024-08-05,False
6006557,128791,Consumer Credit,4267.09,8.19,Active,2023-01-28,False
6006558,109855,Personal Loan,2765.44,8.54,Active,2024-07-09,False
6006559,113022,SMB Loan,3902.06,13.39,Active,2022-08-22,False
6006560,105318,Personal Loan,13574.95,15.91,Active,2023-08-13,False
6006561,110471,Consumer Credit,8399.68,9.76,Closed,2024-01-15,False
6006562,113260,Personal Loan,7674.84,8.6,Active,2022-12-05,False
6006563,119043,Consumer Credit,8254.78,14.9,Active,2022-09-13,False
6006564,900416,Overdraft Credit,18695.74,9.96,Closed,2022-07-06,False
6006565,117246,Consumer Credit,8337.65,8.4,Active,2022-09-23,False
6006566,115678,Personal Loan,25503.82,15.11,Closed,2022-12-21,False
6006567,122713,Personal Loan,6399.78,16.3,Active,2023-09-27,False
6006568,101935,Personal Loan,10360.1,10.28,Active,2024-05-20,False
6006569,128925,Personal Loan,18191.73,9.65,Active,2024-07-03,False
6006570,116234,Personal Loan,28443.61,6.74,Defaulted,2024-07-11,True
6006571,102370,Consumer Credit,7487.23,8.99,Active,2023-02-02,False
6006572,103392,Consumer Credit,4090.45,6.11,Active,2022-09-02,False
6006573,102224,SMB Loan,45606.2,13.66,Closed,2023-01-08,False
6006574,114515,SMB Loan,37640.13,9.66,Closed,2023-09-06,False
6006575,122805,Consumer Credit,7496.49,13.18,Active,2023-06-23,False
6006576,105950,SMB Loan,21644.43,14.18,Defaulted,2022-07-22,True
6006577,123049,SMB Loan,19470.55,11.39,Active,2023-03-27,False
6006578,118654,Consumer Credit,17036.19,14.37,Active,2022-09-27,False
6006579,107045,Consumer Credit,7106.6,4.93,Closed,2023-12-03,False
6006580,107601,Personal Loan,2416.49,15.67,Active,2022-06-17,False
6006581,900454,Consumer Credit,6696.86,15.94,Active,2022-12-18,False
6006582,120986,Personal Loan,10568.14,10.35,Active,2023-12-14,False
6006583,103012,Personal Loan,11225.07,10.53,Active,2024-07-21,False
6006584,126265,Overdraft Credit,4465.18,15.44,Active,2022-06-16,False
6006585,120537,Personal Loan,10982.74,11.23,Active,2022-11-15,False
6006586,113839,Consumer Credit,9662.18,5.13,Active,2024-08-23,False
6006587,129867,Consumer Credit,13151.84,9.62,Active,2023-10-17,False
6006588,106945,Overdraft Credit,20618.72,7.51,Closed,2023-08-20,False
6006589,110343,Personal Loan,4037.73,5.91,Defaulted,2022-10-05,True
6006590,101079,Personal Loan,28494.98,8.63,Active,2023-08-22,False
6006591,109578,Consumer Credit,5081.55,11.38,Active,2024-04-07,False
6006592,111676,Personal Loan,4433.63,12.37,Active,2024-05-05,False
6006593,124233,Consumer Credit,33021.03,13.82,Defaulted,2024-07-10,True
6006594,106766,Consumer Credit,18335.0,12.13,Closed,2023-12-21,False
6006595,124825,SMB Loan,3770.11,8.9,Closed,2023-06-09,False
6006596,127240,Personal Loan,19987.71,15.66,Active,2023-09-14,False
6006597,113306,Consumer Credit,21166.82,5.44,Active,2023-10-09,False
6006598,105001,SMB Loan,10482.82,9.56,Active,2023-08-02,False
6006599,109746,Personal Loan,9874.06,10.96,Closed,2022-06-20,False
6006600,125283,SMB Loan,11709.7,6.3,Closed,2023-04-15,False
6006601,123499,Consumer Credit,3646.04,7.43,Active,2024-02-23,False
6006602,105976,Personal Loan,16978.18,10.45,Closed,2023-01-03,False
6006603,125059,Consumer Credit,6471.68,6.78,Active,2022-06-19,False
6006604,106830,Personal Loan,4543.18,15.27,Defaulted,2023-12-13,True
6006605,124884,SMB Loan,2326.0,7.54,Active,2023-08-12,False
6006606,107708,SMB Loan,18179.51,5.95,Active,2024-02-21,False
6006607,112289,Personal Loan,59407.62,4.8,Closed,2023-05-07,False
6006608,108762,Consumer Credit,4560.32,16.12,Closed,2024-06-28,False
6006609,115239,Personal Loan,12411.15,7.85,Active,2024-02-18,False
6006610,101251,Personal Loan,2661.3,12.44,Defaulted,2024-06-27,True
6006611,105307,Personal Loan,8573.79,7.71,Active,2024-07-20,False
6006612,110092,SMB Loan,5915.79,4.69,Closed,2023-08-03,False
6006613,115879,Consumer Credit,31751.62,10.07,Active,2024-07-28,False
6006614,113684,Consumer Credit,1882.61,6.07,Active,2022-06-13,False
6006615,112249,Consumer Credit,5674.58,12.61,Active,2022-09-01,False
6006616,125552,SMB Loan,5723.15,5.68,Active,2022-11-20,False
6006617,117455,SMB Loan,5380.72,10.93,Active,2022-08-31,False
6006618,120827,SMB Loan,34806.8,16.01,Closed,2023-07-15,False
6006619,126263,Personal Loan,12887.67,8.66,Closed,2024-04-01,False
6006620,114437,SMB Loan,9669.12,11.3,Active,2024-05-31,False
6006621,111898,Consumer Credit,2492.92,13.9,Active,2022-06-24,False
6006622,113866,Personal Loan,4752.77,15.88,Active,2024-05-11,False
6006623,127031,Consumer Credit,2885.59,15.77,Closed,2023-07-17,False
6006624,126516,SMB Loan,13019.81,16.34,Active,2023-11-27,False
6006625,107158,Consumer Credit,14797.34,14.22,Active,2024-03-16,False
6006626,129147,Personal Loan,5104.35,8.64,Active,2023-10-14,False
6006627,124209,Personal Loan,3344.13,14.0,Defaulted,2022-09-24,True
6006628,102854,Personal Loan,5889.59,10.06,Active,2022-06-16,False
6006629,117009,Personal Loan,8532.67,14.71,Closed,2023-09-13,False
6006630,118982,Consumer Credit,7638.4,15.54,Closed,2023-03-16,False
6006631,109078,Personal Loan,4539.23,10.95,Active,2022-12-08,False
6006632,113408,Personal Loan,25917.99,7.62,Active,2024-08-18,False
6006633,900097,SMB Loan,6195.42,15.35,Closed,2024-07-30,False
6006634,104924,Personal Loan,12521.31,15.16,Active,2022-12-14,False
6006635,118564,SMB Loan,4993.71,13.54,Active,2024-08-22,False
6006636,103569,Personal Loan,4434.45,7.05,Active,2023-04-28,False
6006637,102427,Personal Loan,18501.43,8.99,Closed,2023-07-28,False
6006638,124651,Consumer Credit,16078.83,15.12,Active,2022-11-12,False
6006639,122833,Consumer Credit,22047.13,15.21,Active,2024-09-09,False
6006640,104386,Personal Loan,11267.18,6.59,Active,2023-01-15,False
6006641,107044,Overdraft Credit,6721.07,6.36,Active,2022-12-08,False
6006642,116678,Overdraft Credit,7003.75,12.87,Closed,2022-06-16,False
6006643,117155,SMB Loan,14593.52,13.56,Active,2022-10-31,False
6006644,103847,SMB Loan,13864.68,8.99,Active,2023-02-24,False
6006645,127186,SMB Loan,7560.8,16.12,Closed,2022-11-23,False
6006646,123373,SMB Loan,8770.27,8.24,Active,2024-01-22,False
6006647,101297,Consumer Credit,6670.58,12.13,Closed,2023-06-17,False
6006648,124072,Consumer Credit,17032.35,4.83,Defaulted,2023-10-17,True
6006649,126853,Consumer Credit,7770.21,12.64,Active,2023-10-20,False
6006650,104975,Overdraft Credit,6216.68,15.33,Active,2022-08-12,False
6006651,115850,Personal Loan,6931.15,11.29,Closed,2022-09-09,False
6006652,129396,SMB Loan,13685.93,6.37,Active,2023-09-30,False
6006653,116134,Consumer Credit,20842.98,8.36,Active,2023-10-24,False
6006654,104118,Overdraft Credit,5023.3,4.97,Active,2024-03-20,False
6006655,101080,Personal Loan,5174.73,4.6,Active,2023-05-10,False
6006656,106353,Personal Loan,13678.92,6.26,Active,2023-07-21,False
6006657,102139,Personal Loan,20376.16,16.42,Active,2024-02-22,False
6006658,119198,Overdraft Credit,11915.09,11.2,Defaulted,2023-02-19,True
6006659,107490,Personal Loan,6025.7,16.31,Active,2022-07-27,False
6006660,119371,Consumer Credit,8766.68,7.82,Active,2022-06-30,False
6006661,122121,Overdraft Credit,6978.67,14.13,Active,2022-12-18,False
6006662,127078,Consumer Credit,35458.69,14.03,Closed,2022-07-10,False
6006663,102966,Personal Loan,7363.84,13.7,Active,2022-06-04,False
6006664,125235,SMB Loan,9135.83,7.31,Active,2023-12-26,False
6006665,112136,Consumer Credit,10971.91,13.87,Closed,2023-08-05,False
6006666,117290,Overdraft Credit,15479.04,7.72,Active,2023-08-31,False
6006667,111843,Overdraft Credit,7688.13,16.28,Active,2023-08-09,False
6006668,125251,Personal Loan,1625.98,8.1,Active,2022-08-13,False
6006669,112809,Personal Loan,16033.13,9.76,Active,2024-01-26,False
6006670,107988,Consumer Credit,5122.56,14.31,Active,2022-07-24,False
6006671,107120,SMB Loan,22696.81,15.77,Closed,2023-12-02,False
6006672,105907,SMB Loan,5339.71,11.39,Closed,2023-07-13,False
6006673,118317,Overdraft Credit,2921.33,8.68,Active,2023-07-12,False
6006674,112085,Consumer Credit,7649.69,15.98,Active,2024-02-29,False
6006675,128604,Personal Loan,4259.34,12.48,Active,2023-11-10,False
6006676,122128,Consumer Credit,3887.73,10.91,Active,2024-09-15,False
6006677,101647,Overdraft Credit,7337.09,12.98,Active,2023-11-24,False
6006678,121992,Consumer Credit,16318.4,5.0,Closed,2023-05-06,False
