flag_id,transaction_id,customer_id,flag_reason,risk_score,investigation_status
9007043,4201138,127279,High-risk merchant,65.6,Escalated
9007044,4095662,113898,Late-night transaction,88.6,Cleared
9007045,4193777,123515,High-risk merchant,81.2,Cleared
9007046,4062232,117207,High-risk merchant,64.2,Confirmed Fraud
9007047,4006526,116563,Late-night transaction,58.4,Cleared
9007048,4111132,109824,Unusual amount,73.9,Cleared
9007049,4103925,111535,Failed/reversed activity,90.7,Cleared
9007050,4200239,106506,High-risk merchant,95.4,Open
9007051,4004602,116324,Late-night transaction,89.0,Open
9007052,4167760,106769,Failed/reversed activity,79.7,Confirmed Fraud
9007053,4048170,100793,Failed/reversed activity,84.0,Cleared
9007054,4071685,103124,High-risk merchant,83.8,Open
9007055,4035215,110339,Failed/reversed activity,89.0,Open
9007056,4100615,111417,Failed/reversed activity,63.7,Cleared
9007057,4058636,103627,Late-night transaction,86.8,Confirmed Fraud
9007058,4094013,101383,Failed/reversed activity,76.2,Cleared
9007059,4183334,109042,Late-night transaction,65.9,Open
9007060,4071473,101308,Unusual amount,88.3,Cleared
9007061,4049398,111857,High-risk merchant,55.8,Confirmed Fraud
9007062,4096790,128566,Late-night transaction,98.7,Cleared
9007063,4176606,127458,High-risk merchant,65.9,Open
9007064,4018448,102530,High-risk merchant,74.8,Confirmed Fraud
9007065,4092440,121957,Late-night transaction,85.5,Escalated
9007066,4172118,116117,Failed/reversed activity,60.0,Open
9007067,4049970,112307,High-risk merchant,88.5,Open
9007068,4137904,114837,Failed/reversed activity,84.6,Cleared
9007069,4208869,101781,Unusual amount,60.6,Cleared
9007070,4238064,127048,Late-night transaction,88.6,Cleared
9007071,4096916,117394,High-risk merchant,65.4,Cleared
9007072,4047560,117931,Failed/reversed activity,80.6,Cleared
9007073,4178357,117894,Late-night transaction,80.8,Escalated
9007074,4155701,113346,High-risk merchant,57.7,Cleared
9007075,4176518,105048,Unusual amount,83.8,Open
9007076,4208718,120285,Late-night transaction,62.1,Cleared
9007077,4045601,112053,High-risk merchant,82.5,Confirmed Fraud
9007078,4182408,117870,Unusual amount,64.1,Open
9007079,4205116,126537,High-risk merchant,59.9,Cleared
9007080,4124687,127097,Failed/reversed activity,58.1,Cleared
9007081,4006925,117650,Failed/reversed activity,92.8,Confirmed Fraud
9007082,4152619,109593,High-risk merchant,72.7,Cleared
9007083,4216193,124144,Unusual amount,69.1,Open
9007084,4074296,116329,Failed/reversed activity,81.2,Open
9007085,4204536,123771,Late-night transaction,72.1,Open
9007086,4070337,115567,Late-night transaction,86.6,Escalated
9007087,4052924,129501,Failed/reversed activity,92.1,Cleared
9007088,4040961,126520,Late-night transaction,61.7,Cleared
9007089,4097080,124343,Late-night transaction,85.9,Open
9007090,4068367,121426,Failed/reversed activity,79.5,Cleared
9007091,4164325,122997,High-risk merchant,98.0,Escalated
9007092,4210917,120898,Unusual amount,79.1,Cleared
9007093,4160059,110852,Late-night transaction,85.6,Confirmed Fraud
9007094,4104361,112011,Unusual amount,94.1,Confirmed Fraud
9007095,4208254,100485,Unusual amount,84.1,Cleared
9007096,4054836,116374,Failed/reversed activity,85.2,Cleared
9007097,4107321,117247,Unusual amount,79.1,Cleared
9007098,4059891,110864,Late-night transaction,67.2,Cleared
9007099,4107256,108108,High-risk merchant,65.5,Escalated
9007100,4124055,120970,High-risk merchant,58.4,Confirmed Fraud
9007101,4147756,108430,Late-night transaction,67.3,Confirmed Fraud
9007102,4121182,123172,High-risk merchant,79.0,Open
9007103,4202609,101105,Failed/reversed activity,68.4,Cleared
9007104,4148197,100704,Failed/reversed activity,96.0,Confirmed Fraud
9007105,4112537,129211,Failed/reversed activity,65.3,Cleared
9007106,4021409,126734,Late-night transaction,93.1,Cleared
9007107,4216373,125141,Failed/reversed activity,88.4,Cleared
9007108,4220949,102639,High-risk merchant,86.3,Cleared
9007109,4214667,110537,Unusual amount,66.7,Cleared
9007110,4076929,122907,High-risk merchant,69.4,Open
9007111,4036212,126541,Late-night transaction,79.7,Open
9007112,4041244,900419,Late-night transaction,75.1,Confirmed Fraud
9007113,4056754,113833,High-risk merchant,79.6,Cleared
9007114,4118481,129625,High-risk merchant,57.0,Cleared
9007115,4072969,127721,Late-night transaction,62.3,Open
9007116,4000426,122907,Late-night transaction,93.0,Open
9007117,4074212,116961,Failed/reversed activity,64.7,Confirmed Fraud
9007118,4225335,111220,Failed/reversed activity,56.3,Cleared
9007119,4065042,105681,Unusual amount,55.1,Cleared
9007120,4194731,117551,Failed/reversed activity,85.1,Open
9007121,4105519,120835,Late-night transaction,68.9,Escalated
9007122,4044677,103238,Unusual amount,88.9,Cleared
9007123,4050584,100233,Unusual amount,65.6,Cleared
9007124,4151786,126446,Failed/reversed activity,55.3,Open
9007125,4069157,114999,Failed/reversed activity,88.8,Cleared
9007126,4020347,114914,Late-night transaction,70.7,Open
9007127,4047827,112616,High-risk merchant,64.3,Open
9007128,4052153,124525,High-risk merchant,86.5,Cleared
9007129,4158067,126437,High-risk merchant,76.8,Cleared
9007130,4112511,103850,Failed/reversed activity,87.5,Open
9007131,4129813,126715,Late-night transaction,70.3,Cleared
9007132,4083913,125481,High-risk merchant,83.9,Open
9007133,4088137,120777,High-risk merchant,77.4,Cleared
9007134,4019175,108129,Unusual amount,72.3,Open
9007135,4133044,116829,High-risk merchant,57.5,Cleared
9007136,4177664,106766,Failed/reversed activity,88.9,Confirmed Fraud
9007137,4195864,120233,High-risk merchant,76.3,Open
9007138,4083963,122741,Unusual amount,56.0,Open
9007139,4183507,112336,High-risk merchant,90.3,Cleared
9007140,4214099,113989,Failed/reversed activity,61.8,Escalated
9007141,4026422,108864,Late-night transaction,92.3,Open
9007142,4074016,104384,High-risk merchant,63.0,Open
9007143,4143259,108896,Late-night transaction,69.0,Cleared
9007144,4062567,119170,Unusual amount,93.4,Confirmed Fraud
9007145,4135264,102110,Unusual amount,79.6,Open
9007146,4205222,109385,High-risk merchant,56.0,Cleared
9007147,4199488,126571,Unusual amount,74.2,Cleared
9007148,4014353,119358,Unusual amount,71.2,Cleared
9007149,4213052,119322,Unusual amount,66.1,Cleared
9007150,4150210,116348,Late-night transaction,72.5,Open
9007151,4142722,101077,High-risk merchant,90.4,Cleared
9007152,4024499,124654,Failed/reversed activity,59.5,Confirmed Fraud
9007153,4207429,121929,Failed/reversed activity,76.4,Escalated
9007154,4106040,127592,Failed/reversed activity,87.0,Open
9007155,4111780,101090,Unusual amount,76.4,Open
9007156,4066617,117039,Late-night transaction,85.3,Confirmed Fraud
9007157,4223193,124377,High-risk merchant,81.0,Open
9007158,4083055,106255,High-risk merchant,73.2,Confirmed Fraud
9007159,4145436,126932,Failed/reversed activity,66.7,Confirmed Fraud
9007160,4103259,106342,Unusual amount,98.3,Confirmed Fraud
9007161,4136690,103803,Failed/reversed activity,97.7,Cleared
9007162,4022789,112746,Unusual amount,91.6,Cleared
9007163,4036201,121518,Late-night transaction,70.2,Confirmed Fraud
9007164,4129287,125309,Failed/reversed activity,57.5,Cleared
9007165,4191163,107856,Failed/reversed activity,94.0,Confirmed Fraud
9007166,4114990,103045,High-risk merchant,78.2,Escalated
9007167,4063137,900064,Late-night transaction,62.9,Cleared
9007168,4145484,102221,High-risk merchant,89.8,Cleared
9007169,4238290,102763,High-risk merchant,75.1,Cleared
9007170,4123241,114584,Late-night transaction,85.7,Cleared
9007171,4057934,121588,Late-night transaction,62.7,Escalated
9007172,4067045,125309,High-risk merchant,63.1,Open
9007173,4020495,101412,Unusual amount,63.8,Cleared
9007174,4071331,110437,Failed/reversed activity,81.9,Confirmed Fraud
9007175,4110014,103153,Unusual amount,83.0,Cleared
9007176,4074744,100838,High-risk merchant,58.8,Open
9007177,4177465,123506,Unusual amount,72.8,Cleared
9007178,4149658,107878,Failed/reversed activity,62.2,Open
9007179,4230749,103669,Unusual amount,59.4,Cleared
9007180,4212445,108742,High-risk merchant,78.8,Cleared
9007181,4180317,101478,High-risk merchant,88.1,Open
9007182,4020076,124025,High-risk merchant,64.9,Open
9007183,4005295,122006,Late-night transaction,61.3,Confirmed Fraud
9007184,4045524,117826,Late-night transaction,85.4,Open
9007185,4054054,120374,Failed/reversed activity,86.9,Cleared
9007186,4177528,900149,Unusual amount,63.2,Cleared
9007187,4099534,116383,Failed/reversed activity,57.4,Cleared
9007188,4057074,106804,Late-night transaction,57.2,Escalated
9007189,4008483,118874,Late-night transaction,76.7,Confirmed Fraud
9007190,4152849,118781,Unusual amount,89.4,Cleared
9007191,4072758,110557,Unusual amount,61.2,Confirmed Fraud
9007192,4150211,109096,High-risk merchant,86.1,Escalated
9007193,4234561,116883,Failed/reversed activity,69.0,Confirmed Fraud
9007194,4231061,118087,Unusual amount,61.8,Confirmed Fraud
9007195,4032790,129896,Unusual amount,87.2,Cleared
9007196,4177163,107517,Late-night transaction,59.0,Confirmed Fraud
9007197,4015291,117789,Unusual amount,76.8,Cleared
9007198,4141216,115340,High-risk merchant,75.1,Confirmed Fraud
9007199,4193111,114501,Failed/reversed activity,69.8,Escalated
9007200,4056937,109219,High-risk merchant,96.2,Open
9007201,4107042,123645,Late-night transaction,86.7,Cleared
9007202,4001017,117265,Late-night transaction,58.6,Open
9007203,4009421,109513,Unusual amount,55.1,Open
9007204,4109681,104547,Failed/reversed activity,82.0,Cleared
9007205,4118835,104684,Failed/reversed activity,81.8,Open
9007206,4092763,125406,Unusual amount,96.7,Open
9007207,4197248,125744,Late-night transaction,55.0,Cleared
9007208,4187201,120468,Failed/reversed activity,93.9,Cleared
9007209,4083610,128785,High-risk merchant,70.4,Confirmed Fraud
9007210,4024245,106308,High-risk merchant,72.9,Escalated
9007211,4152040,100054,Failed/reversed activity,73.0,Cleared
9007212,4016310,128887,Failed/reversed activity,67.3,Cleared
9007213,4017943,108848,Late-night transaction,94.8,Confirmed Fraud
9007214,4217013,108913,Failed/reversed activity,86.5,Open
9007215,4119840,122226,Late-night transaction,84.0,Cleared
9007216,4127861,100894,Unusual amount,74.0,Cleared
9007217,4217276,105864,Late-night transaction,74.7,Cleared
9007218,4111121,100183,Failed/reversed activity,62.2,Confirmed Fraud
9007219,4039626,107883,Unusual amount,97.3,Cleared
9007220,4200713,114926,High-risk merchant,69.7,Open
9007221,4236817,102480,Late-night transaction,97.2,Cleared
9007222,4084496,129646,Unusual amount,74.7,Open
9007223,4009848,123088,High-risk merchant,91.4,Cleared
9007224,4064851,108753,Late-night transaction,80.7,Confirmed Fraud
9007225,4185833,101181,Failed/reversed activity,82.1,Confirmed Fraud
9007226,4075862,129725,Failed/reversed activity,97.5,Escalated
9007227,4220139,125948,Failed/reversed activity,99.0,Confirmed Fraud
9007228,4079989,111165,Late-night transaction,70.5,Cleared
9007229,4053913,128632,High-risk merchant,59.1,Escalated
9007230,4190296,110932,High-risk merchant,69.3,Cleared
9007231,4227491,125452,Unusual amount,64.4,Cleared
9007232,4207013,100702,High-risk merchant,88.1,Cleared
9007233,4008452,115651,Unusual amount,66.4,Confirmed Fraud
9007234,4017057,100132,Unusual amount,86.1,Confirmed Fraud
9007235,4050987,128208,High-risk merchant,85.4,Confirmed Fraud
9007236,4166555,112096,Late-night transaction,77.0,Confirmed Fraud
9007237,4103558,123667,Unusual amount,67.2,Open
9007238,4089164,125731,Failed/reversed activity,91.9,Confirmed Fraud
9007239,4049381,104812,Unusual amount,91.5,Open
9007240,4234493,124884,Unusual amount,56.3,Open
9007241,4070241,129770,High-risk merchant,57.6,Cleared
9007242,4113021,122079,Late-night transaction,74.2,Open
9007243,4135210,127310,Unusual amount,66.7,Open
9007244,4165853,118029,Late-night transaction,79.0,Escalated
9007245,4027559,111086,Unusual amount,79.9,Open
9007246,4162440,113246,Late-night transaction,83.6,Confirmed Fraud
9007247,4167849,107959,Unusual amount,83.1,Cleared
9007248,4134600,102830,Unusual amount,74.4,Confirmed Fraud
9007249,4059626,123837,Failed/reversed activity,60.6,Open
9007250,4062916,114351,High-risk merchant,58.5,Cleared
9007251,4120442,106519,Unusual amount,94.9,Open
9007252,4037750,108516,High-risk merchant,97.8,Cleared
9007253,4129537,117386,Late-night transaction,77.0,Escalated
9007254,4038054,101570,Failed/reversed activity,71.4,Confirmed Fraud
9007255,4024905,107103,Failed/reversed activity,59.7,Open
9007256,4182560,126326,Unusual amount,86.6,Cleared
9007257,4032232,900230,Late-night transaction,76.9,Confirmed Fraud
9007258,4055918,129880,Unusual amount,70.0,Cleared
9007259,4084966,102682,High-risk merchant,70.6,Cleared
9007260,4003069,101478,Late-night transaction,93.7,Open
9007261,4178498,125097,Failed/reversed activity,86.4,Open
9007262,4020915,900464,Unusual amount,58.5,Confirmed Fraud
9007263,4193079,111074,Late-night transaction,85.6,Escalated
9007264,4217640,103072,Late-night transaction,87.5,Confirmed Fraud
9007265,4137363,124270,Failed/reversed activity,83.1,Escalated
9007266,4133077,117818,Late-night transaction,80.1,Cleared
9007267,4179056,113361,High-risk merchant,94.2,Cleared
9007268,4209575,105302,Unusual amount,97.6,Cleared
9007269,4164364,129435,High-risk merchant,93.6,Confirmed Fraud
9007270,4188127,121338,Failed/reversed activity,97.3,Open
9007271,4156297,121788,Unusual amount,72.2,Cleared
9007272,4046139,127695,High-risk merchant,74.7,Open
9007273,4142668,119507,Failed/reversed activity,58.5,Confirmed Fraud
9007274,4055422,116863,Unusual amount,55.4,Open
9007275,4166936,900059,High-risk merchant,77.1,Confirmed Fraud
9007276,4006546,122585,Unusual amount,81.0,Open
9007277,4092675,107644,High-risk merchant,67.5,Confirmed Fraud
9007278,4148740,107409,Unusual amount,66.3,Open
9007279,4066496,105746,High-risk merchant,86.3,Confirmed Fraud
9007280,4062461,115987,Unusual amount,95.9,Confirmed Fraud
9007281,4096187,121613,Unusual amount,81.5,Cleared
9007282,4233452,109056,Late-night transaction,65.8,Confirmed Fraud
9007283,4199243,114331,Unusual amount,64.7,Cleared
9007284,4058933,109865,Unusual amount,70.8,Open
9007285,4134905,107692,High-risk merchant,86.9,Cleared
9007286,4166929,104538,High-risk merchant,58.9,Cleared
9007287,4045092,105733,High-risk merchant,90.8,Cleared
9007288,4121029,106436,High-risk merchant,91.4,Escalated
9007289,4020211,104872,Failed/reversed activity,62.9,Cleared
9007290,4106673,108974,Unusual amount,87.7,Open
9007291,4023977,127555,High-risk merchant,59.6,Cleared
9007292,4021696,111248,Failed/reversed activity,84.7,Escalated
9007293,4105161,125159,Unusual amount,75.4,Open
9007294,4037806,104307,Unusual amount,60.4,Open
9007295,4138575,114112,High-risk merchant,57.3,Confirmed Fraud
9007296,4206491,109498,Failed/reversed activity,58.6,Cleared
9007297,4072827,108208,High-risk merchant,64.5,Cleared
9007298,4217293,126686,Unusual amount,85.7,Cleared
9007299,4197355,125298,Unusual amount,65.1,Cleared
9007300,4230122,123511,Late-night transaction,58.9,Cleared
9007301,4190443,118179,Failed/reversed activity,59.7,Cleared
9007302,4055503,121879,High-risk merchant,87.4,Cleared
9007303,4232652,119247,Unusual amount,84.9,Cleared
9007304,4177727,101773,Late-night transaction,74.9,Confirmed Fraud
9007305,4021967,128695,High-risk merchant,91.4,Cleared
9007306,4078915,127709,Late-night transaction,96.7,Cleared
9007307,4130333,117583,High-risk merchant,60.9,Cleared
9007308,4043865,116222,Failed/reversed activity,66.4,Open
9007309,4044589,106497,High-risk merchant,91.9,Cleared
9007310,4075279,113783,High-risk merchant,89.1,Cleared
9007311,4205299,102506,Unusual amount,68.3,Open
9007312,4007177,114427,Failed/reversed activity,96.8,Open
9007313,4040906,110764,Late-night transaction,69.2,Cleared
9007314,4089123,125013,Unusual amount,72.4,Confirmed Fraud
9007315,4026011,115805,Unusual amount,59.9,Escalated
9007316,4030923,117908,High-risk merchant,67.8,Cleared
9007317,4059515,119539,Late-night transaction,80.7,Confirmed Fraud
9007318,4054855,112560,High-risk merchant,70.8,Cleared
9007319,4115435,112923,Late-night transaction,64.1,Open
9007320,4233730,115822,High-risk merchant,86.4,Escalated
9007321,4130733,117785,Late-night transaction,98.2,Cleared
9007322,4039875,121997,Failed/reversed activity,65.3,Cleared
9007323,4097530,127555,High-risk merchant,70.8,Open
9007324,4049138,128442,Unusual amount,94.9,Cleared
9007325,4044497,116642,Failed/reversed activity,60.3,Confirmed Fraud
9007326,4112038,111683,Unusual amount,94.3,Open
9007327,4164528,128761,Failed/reversed activity,95.5,Cleared
9007328,4146793,109613,Unusual amount,88.3,Open
9007329,4038656,114023,Failed/reversed activity,59.5,Escalated
9007330,4090804,127498,Late-night transaction,87.2,Escalated
9007331,4054584,114857,Failed/reversed activity,98.3,Open
9007332,4032322,127746,Unusual amount,68.0,Cleared
9007333,4119921,129624,High-risk merchant,93.8,Cleared
9007334,4169430,102812,High-risk merchant,90.9,Cleared
9007335,4014858,125608,Failed/reversed activity,62.0,Cleared
9007336,4184211,111743,Late-night transaction,78.5,Open
9007337,4067178,106269,Late-night transaction,55.6,Confirmed Fraud
9007338,4108794,117938,Late-night transaction,87.6,Confirmed Fraud
9007339,4092616,124304,Late-night transaction,71.4,Cleared
