account_id,customer_id,account_type,currency,opened_date,closed_date,account_status,current_balance,overdraft_limit
2038672,107908,Joint,EUR,2024-04-01,,Active,1993.13,0
2038673,111594,Current,EUR,2022-12-11,,Dormant,1061.4,250
2038674,122965,Current,EUR,2023-07-02,2023-12-27,Closed,3369.19,2500
2038675,123602,Savings,EUR,2023-08-19,,Active,171.99,0
2038676,109273,Joint,EUR,2023-01-27,,Active,367.16,0
2038677,105080,Current,EUR,2023-11-18,,Active,907.83,500
2038678,110867,Current,EUR,2022-07-14,,Active,198.0,1000
2038679,117154,Savings,EUR,2023-05-19,,Active,10057.3,0
2038680,114592,Current,EUR,2023-07-23,,Active,556.87,1000
2038681,121141,Current,EUR,2023-06-27,,Closed,69.73,2500
2038682,121469,Current,EUR,2025-01-28,,Active,3694.97,1000
2038683,122150,Savings,EUR,2024-09-28,,Active,556.62,0
2038684,101193,Current,EUR,2022-07-26,,Active,1826.34,1000
2038685,107453,Current,EUR,2024-05-29,,Active,1178.81,0
2038686,113896,Current,EUR,2022-05-21,,Active,236.07,250
2038687,110635,Savings,PLN,2023-12-20,,Active,978.14,0
2038688,107969,Current,EUR,2024-03-11,,Active,7075.03,1000
2038689,112214,Business,EUR,2022-11-01,,Active,1954.78,1000
2038690,120370,Business,EUR,2024-08-01,,Active,1084.37,2500
2038691,117090,Savings,EUR,2024-02-27,,Closed,602.3,0
2038692,105084,Savings,EUR,2024-07-19,,Active,1094.53,0
2038693,102771,Business,EUR,2023-07-10,,Active,599.83,2500
2038694,127033,Business,EUR,2024-08-03,,Active,552.49,500
2038695,120528,Business,EUR,2023-09-06,,Active,3683.72,250
2038696,107088,Savings,EUR,2024-08-17,,Closed,2576.71,0
2038697,119754,Current,EUR,2023-04-10,,Active,129.67,0
2038698,107350,Current,EUR,2024-07-21,,Active,1276.25,250
2038699,108536,Current,EUR,2024-07-03,,Active,2912.61,2500
2038700,112349,Current,EUR,2024-04-27,,Active,1680.04,500
2038701,117145,Savings,EUR,2022-09-24,,Active,584.57,0
2038702,127652,Current,EUR,2024-07-07,,Dormant,1126.62,1000
2038703,126996,Current,EUR,2023-03-16,2024-08-19,Closed,2167.12,0
2038704,111112,Business,EUR,2023-06-11,,Active,10558.27,2500
2038705,113666,Savings,EUR,2023-06-22,,Active,1252.81,0
2038706,123479,Business,EUR,2025-01-05,,Active,472.17,500
2038707,900244,Current,EUR,2023-05-25,,Dormant,189.15,250
2038708,115360,Current,EUR,2022-03-12,,Active,2792.88,500
2038709,104494,Joint,EUR,2023-07-29,,Active,1143.05,0
2038710,123521,Current,EUR,2022-04-16,,Active,1009.43,2500
2038711,107366,Current,EUR,2024-10-09,,Active,1145.1,250
2038712,113484,Current,EUR,2022-05-03,,Active,449.95,0
2038713,129613,Current,EUR,2023-02-18,,Active,1093.29,2500
2038714,128495,Savings,EUR,2023-11-22,,Active,1751.05,0
2038715,116333,Current,EUR,2023-10-03,,Active,7256.16,250
2038716,129070,Current,EUR,2022-04-21,,Active,7546.47,0
2038717,113654,Current,EUR,2023-07-20,,Active,692.14,250
2038718,114901,Current,PLN,2023-03-25,,Active,7906.85,1000
2038719,105458,Current,EUR,2023-11-30,,Closed,6297.27,2500
2038720,100809,Current,EUR,2023-05-15,,Dormant,1607.32,500
2038721,126234,Current,EUR,2024-06-23,,Closed,6255.5,0
2038722,105749,Savings,EUR,2022-04-19,,Active,1985.68,0
2038723,118388,Current,EUR,2024-12-16,,Active,560.58,250
2038724,113439,Current,EUR,2022-06-02,,Active,696.51,250
2038725,100358,Current,EUR,2023-12-30,,Dormant,2160.09,500
2038726,115180,Savings,EUR,2023-07-14,,Active,744.61,0
2038727,106471,Savings,EUR,2022-06-20,,Active,547.19,0
2038728,125117,Current,EUR,2024-10-31,,Active,315.93,1000
2038729,101503,Savings,EUR,2022-08-25,,Active,1089.58,0
2038730,123738,Current,EUR,2022-03-28,,Active,1397.79,2500
2038731,126194,Joint,EUR,2024-07-30,,Active,2805.62,0
2038732,121678,Current,EUR,2022-02-20,,Active,12151.6,0
2038733,122760,Current,EUR,2024-04-16,2024-08-27,Closed,1150.66,0
2038734,112379,Savings,EUR,2024-03-12,,Active,1330.7,0
2038735,900242,Business,EUR,2022-10-31,,Active,188.29,2500
2038736,115955,Current,EUR,2023-06-20,,Active,3534.6,500
2038737,118511,Savings,PLN,2024-04-10,,Active,1689.21,0
2038738,100769,Current,EUR,2024-10-02,,Closed,2286.03,0
2038739,117311,Current,EUR,2023-06-28,,Active,700.9,0
2038740,102285,Savings,EUR,2023-12-11,,Active,1394.7,0
2038741,123983,Business,EUR,2023-12-27,,Active,3464.92,1000
2038742,115426,Current,EUR,2024-04-23,,Active,2101.18,250
2038743,121898,Savings,EUR,2023-02-16,,Active,581.34,0
2038744,107606,Business,PLN,2023-01-29,,Active,2230.83,2500
2038745,124964,Current,EUR,2024-08-16,,Active,435.22,250
2038746,102125,Current,EUR,2022-03-09,,Dormant,820.69,1000
2038747,115710,Business,EUR,2023-07-11,,Active,861.32,1000
2038748,109204,Joint,EUR,2024-04-28,,Active,4227.09,0
2038749,102187,Current,EUR,2022-08-23,2024-02-22,Closed,4312.18,1000
2038750,105319,Current,EUR,2023-05-04,,Dormant,262.66,250
2038751,119356,Current,EUR,2023-10-04,,Active,7436.73,2500
2038752,118509,Current,EUR,2022-04-13,,Dormant,1878.04,2500
2038753,117008,Savings,EUR,2022-05-28,2024-09-18,Closed,741.99,0
2038754,104646,Current,EUR,2023-01-01,2023-09-10,Closed,2940.98,0
2038755,118796,Current,EUR,2024-02-24,,Active,888.66,2500
2038756,114362,Current,EUR,2024-07-12,,Active,8827.39,2500
2038757,111922,Savings,EUR,2024-01-10,,Active,74.63,0
2038758,120066,Business,EUR,2023-03-16,,Active,5517.46,2500
2038759,124979,Current,EUR,2022-10-19,,Active,1240.77,500
2038760,103646,Current,EUR,2022-07-27,,Active,211.45,250
2038761,104793,Savings,EUR,2022-07-18,,Active,5499.8,0
2038762,105326,Business,PLN,2023-12-30,,Closed,1250.85,250
2038763,113509,Savings,EUR,2023-12-24,,Active,1609.1,0
2038764,116065,Savings,EUR,2022-09-12,,Active,2137.32,0
2038765,118477,Current,EUR,2024-02-06,,Active,852.97,1000
2038766,127052,Current,EUR,2023-05-24,,Active,11520.06,500
2038767,110198,Current,EUR,2023-03-05,,Active,363.29,1000
2038768,111019,Savings,EUR,2024-08-29,,Active,3285.89,0
2038769,117993,Current,EUR,2023-04-26,2024-09-21,Closed,4296.69,1000
2038770,103806,Current,EUR,2022-06-16,,Active,27208.22,1000
2038771,105211,Current,EUR,2023-04-24,,Dormant,1126.54,0
2038772,120360,Savings,EUR,2023-07-05,,Active,103.52,0
2038773,105203,Current,EUR,2024-07-17,,Active,1385.65,250
2038774,107406,Savings,EUR,2022-05-09,,Active,1194.34,0
2038775,120769,Savings,EUR,2022-09-14,,Active,1658.14,0
2038776,101684,Savings,EUR,2024-11-11,,Active,408.75,0
2038777,119565,Business,EUR,2022-09-14,,Active,14930.38,2500
2038778,124501,Savings,SEK,2022-04-24,,Active,1587.28,0
2038779,129428,Current,EUR,2023-06-25,,Active,508.07,1000
2038780,123554,Current,EUR,2024-08-09,,Active,2204.24,2500
2038781,117794,Current,EUR,2023-10-21,,Active,4057.09,2500
2038782,127904,Savings,EUR,2024-02-21,,Active,438.66,0
2038783,117104,Savings,EUR,2024-01-10,,Active,321.85,0
2038784,118817,Savings,EUR,2022-10-08,,Active,2035.93,0
2038785,108920,Joint,EUR,2024-01-26,,Active,1883.82,0
2038786,102471,Current,EUR,2022-04-16,,Dormant,704.49,1000
2038787,112590,Savings,EUR,2025-01-30,,Active,1066.26,0
2038788,125907,Business,EUR,2023-09-25,,Active,4888.2,500
2038789,104428,Current,EUR,2022-12-21,,Active,6423.88,500
2038790,106944,Current,EUR,2023-03-23,,Active,663.65,0
2038791,124046,Savings,EUR,2023-05-18,,Active,55.89,0
2038792,122997,Business,EUR,2022-04-22,,Active,1478.12,0
2038793,108413,Current,EUR,2022-06-21,,Active,2270.14,0
2038794,102566,Current,EUR,2023-11-21,,Active,2548.7,1000
2038795,110281,Joint,EUR,2023-09-11,,Active,790.17,0
2038796,119025,Savings,EUR,2024-10-08,,Active,496.81,0
2038797,116134,Savings,EUR,2022-12-18,,Active,1511.71,0
2038798,120791,Current,EUR,2024-08-13,,Active,858.43,0
2038799,105125,Current,EUR,2024-05-23,2024-08-15,Closed,1518.48,2500
2038800,121634,Current,EUR,2022-07-15,,Active,1687.47,0
2038801,116187,Current,EUR,2023-07-28,,Active,2442.17,250
2038802,122981,Current,EUR,2022-09-11,,Active,817.19,1000
2038803,129995,Current,EUR,2022-08-06,,Active,1150.76,1000
2038804,117048,Savings,EUR,2022-12-12,,Active,2385.0,0
2038805,118547,Savings,EUR,2024-03-28,,Closed,928.68,0
2038806,100448,Current,EUR,2023-11-10,2024-09-11,Closed,1081.39,0
2038807,119637,Current,EUR,2022-12-05,,Active,3675.11,250
2038808,115771,Savings,EUR,2023-03-20,2024-01-16,Closed,2317.6,0
2038809,900115,Joint,EUR,2024-10-06,,Active,4727.16,0
2038810,105785,Business,EUR,2022-07-01,,Active,637.86,0
2038811,123513,Savings,EUR,2024-09-02,,Closed,1388.61,0
2038812,125184,Current,EUR,2023-04-17,,Active,4541.33,0
2038813,129038,Current,EUR,2024-03-16,,Active,503.04,2500
2038814,124150,Current,SEK,2023-12-01,,Active,303.76,250
2038815,121305,Savings,EUR,2024-10-03,,Active,1126.78,0
2038816,126975,Current,EUR,2022-04-19,,Active,1741.48,1000
2038817,114284,Business,PLN,2022-05-18,2023-03-15,Closed,1075.98,1000
2038818,123100,Current,EUR,2022-03-05,,Active,1361.64,0
2038819,122014,Savings,EUR,2023-03-23,,Active,7239.26,0
2038820,111681,Current,EUR,2022-12-07,,Active,-1057.75,250
2038821,111454,Current,EUR,2023-06-16,,Active,337.17,1000
2038822,109729,Savings,EUR,2024-01-03,,Active,3920.87,0
2038823,101591,Savings,EUR,2024-11-17,,Active,5764.57,0
2038824,116338,Savings,EUR,2023-09-04,,Active,722.52,0
2038825,128741,Current,EUR,2023-07-26,,Active,133.02,500
2038826,123555,Savings,EUR,2023-10-04,,Active,255.57,0
2038827,128437,Savings,SEK,2023-08-02,,Active,639.0,0
2038828,102321,Current,EUR,2023-04-03,,Active,2745.17,250
2038829,126557,Savings,EUR,2023-05-15,,Active,1940.49,0
2038830,117152,Current,EUR,2024-12-19,,Active,30209.3,2500
2038831,101172,Current,EUR,2022-10-11,,Active,1018.37,1000
2038832,102797,Current,EUR,2023-08-29,2024-02-08,Closed,255.22,250
2038833,119396,Joint,EUR,2024-04-10,,Active,1260.94,0
2038834,125045,Joint,EUR,2022-11-15,2024-12-22,Closed,503.21,0
2038835,108124,Savings,EUR,2022-09-08,,Active,507.33,0
2038836,101614,Current,EUR,2023-07-03,,Dormant,10757.52,250
2038837,104751,Current,EUR,2024-07-16,,Active,249.87,250
2038838,116892,Savings,EUR,2022-08-06,2024-11-30,Closed,198.8,0
2038839,108700,Current,EUR,2024-05-03,,Active,185.78,500
2038840,115174,Business,EUR,2022-11-29,,Active,547.65,2500
2038841,117187,Savings,EUR,2025-04-19,,Closed,4881.39,0
2038842,126066,Joint,EUR,2023-12-24,,Active,1686.33,0
2038843,105520,Savings,EUR,2022-05-26,,Active,1731.67,0
2038844,101273,Current,EUR,2023-01-27,,Active,4744.61,2500
2038845,103487,Business,EUR,2023-02-04,,Active,-253.97,1000
2038846,121255,Business,EUR,2023-04-21,,Active,-99.22,500
2038847,123345,Savings,EUR,2023-06-27,,Active,749.7,0
2038848,120833,Current,EUR,2024-12-16,,Active,2081.99,0
2038849,125210,Current,EUR,2023-06-11,,Active,2122.83,500
2038850,107898,Joint,PLN,2023-12-13,,Active,150.48,0
2038851,125701,Joint,EUR,2024-10-17,,Active,759.67,0
2038852,107089,Current,EUR,2024-09-02,,Closed,687.07,0
2038853,101941,Savings,EUR,2024-01-27,,Active,4203.6,0
2038854,122740,Current,EUR,2024-12-20,,Closed,224.68,500
2038855,111828,Savings,EUR,2024-03-14,,Active,826.77,0
2038856,101188,Savings,EUR,2023-03-06,,Active,2064.6,0
2038857,125804,Savings,EUR,2024-02-22,,Active,482.24,0
2038858,129935,Current,EUR,2023-01-09,,Active,4207.78,500
2038859,103539,Current,EUR,2024-02-29,,Closed,3040.91,2500
2038860,101485,Current,EUR,2024-11-16,,Active,1009.77,1000
2038861,128213,Current,EUR,2023-07-07,,Active,6592.59,250
2038862,107794,Current,EUR,2022-03-16,2022-08-29,Closed,-184.3,500
2038863,112904,Business,EUR,2024-07-29,,Active,884.19,250
2038864,123118,Savings,EUR,2024-05-31,,Active,7745.64,0
2038865,129917,Current,EUR,2023-01-06,,Active,2663.87,500
2038866,107672,Current,EUR,2022-10-07,,Active,3471.75,0
2038867,114548,Current,EUR,2022-02-02,,Active,5309.19,500
2038868,123256,Savings,EUR,2024-01-10,,Active,172.06,0
2038869,118867,Current,EUR,2023-06-14,,Dormant,147.21,0
2038870,117303,Savings,EUR,2023-02-14,,Active,428.7,0
2038871,123284,Savings,SEK,2024-06-04,,Active,380.46,0
2038872,900318,Current,EUR,2024-05-16,,Active,938.04,0
2038873,122016,Current,EUR,2024-12-11,,Active,2480.13,2500
2038874,104922,Current,EUR,2023-10-21,,Active,2544.04,500
2038875,121123,Current,EUR,2024-03-20,,Active,821.63,1000
2038876,121676,Joint,EUR,2022-01-09,,Active,214.73,0
2038877,100281,Current,SEK,2022-08-19,,Active,7720.82,250
2038878,111026,Current,EUR,2023-08-06,,Dormant,146.6,250
2038879,117891,Current,EUR,2023-11-29,,Active,2749.69,1000
2038880,108318,Joint,EUR,2022-02-22,,Active,927.31,0
2038881,126236,Savings,EUR,2024-07-30,,Active,5388.7,0
2038882,105875,Current,EUR,2023-05-31,,Active,6472.53,2500
2038883,117427,Joint,EUR,2023-09-28,,Closed,1114.52,0
2038884,112010,Current,EUR,2022-08-30,,Active,1780.89,2500
2038885,117263,Current,SEK,2024-08-27,,Active,1226.96,500
2038886,114496,Savings,EUR,2024-03-02,,Active,2365.97,0
2038887,113780,Business,EUR,2022-04-15,,Active,222.65,250
2038888,106109,Current,EUR,2022-10-13,2023-02-11,Closed,1147.39,2500
2038889,126065,Savings,EUR,2023-02-06,,Active,649.31,0
2038890,103720,Business,EUR,2023-07-17,,Active,9954.3,0
2038891,123750,Current,EUR,2024-06-10,,Active,177.74,250
2038892,122014,Savings,EUR,2023-04-04,2024-07-07,Closed,2036.48,0
2038893,111188,Savings,EUR,2024-06-16,,Active,1941.57,0
2038894,122158,Savings,EUR,2023-10-04,,Active,178.2,0
2038895,117718,Current,EUR,2024-04-21,,Active,503.14,500
2038896,107726,Savings,EUR,2024-10-19,,Active,6642.99,0
2038897,120470,Savings,EUR,2022-06-15,,Active,1919.01,0
2038898,110807,Current,EUR,2022-05-30,,Active,-1007.72,250
2038899,103097,Savings,EUR,2022-07-17,2023-09-01,Closed,2782.62,0
2038900,117675,Current,EUR,2023-04-30,,Active,426.88,500
2038901,116774,Current,EUR,2023-10-16,,Active,-1697.37,500
2038902,116054,Current,EUR,2024-06-03,,Active,305.92,500
2038903,111279,Savings,EUR,2023-09-10,,Active,1045.3,0
2038904,111467,Current,EUR,2023-03-07,,Active,1493.81,2500
2038905,110175,Current,EUR,2022-09-30,,Active,655.87,2500
2038906,122769,Current,SEK,2022-06-12,,Active,6986.91,1000
2038907,128137,Savings,EUR,2022-03-24,,Active,941.39,0
2038908,122696,Current,EUR,2024-01-07,,Active,2147.36,0
2038909,116360,Savings,EUR,2022-04-25,,Active,112.83,0
2038910,115659,Business,EUR,2023-07-10,2024-01-22,Closed,354.03,250
2038911,109915,Savings,EUR,2024-11-12,,Active,602.3,0
2038912,101992,Current,EUR,2022-10-27,,Active,887.66,1000
2038913,128378,Business,EUR,2024-10-25,,Active,1819.91,2500
2038914,125033,Savings,EUR,2024-10-21,,Active,1009.93,0
2038915,125720,Business,EUR,2023-08-29,,Dormant,3796.26,1000
2038916,122006,Savings,EUR,2024-12-12,,Active,1025.6,0
2038917,109389,Current,SEK,2023-09-26,,Active,2529.76,2500
2038918,123475,Current,EUR,2024-06-11,,Closed,2119.64,1000
2038919,103360,Business,EUR,2023-09-22,,Active,315.16,500
2038920,125779,Savings,EUR,2024-12-23,,Active,1408.06,0
2038921,118594,Current,EUR,2024-01-06,,Dormant,259.71,2500
2038922,105849,Business,EUR,2024-01-22,,Active,1155.19,0
2038923,125799,Current,EUR,2023-03-05,,Active,3149.34,1000
2038924,108383,Current,EUR,2022-08-17,,Active,1575.59,500
2038925,124548,Savings,EUR,2024-11-19,,Active,3962.22,0
2038926,109327,Business,EUR,2024-10-27,,Active,-994.47,250
2038927,123130,Current,EUR,2022-12-08,,Active,365.92,500
2038928,117167,Savings,EUR,2024-10-05,,Active,1137.14,0
2038929,113746,Current,EUR,2024-02-15,,Active,3744.86,1000
2038930,120974,Savings,EUR,2022-07-09,,Active,4046.36,0
2038931,107822,Business,SEK,2024-11-13,,Active,1727.85,2500
2038932,129627,Business,EUR,2024-11-02,,Dormant,1237.7,0
2038933,120981,Current,EUR,2024-12-18,,Closed,494.35,250
2038934,111970,Current,EUR,2024-04-02,,Active,-1540.66,250
2038935,126975,Current,EUR,2022-04-17,,Active,3388.5,0
2038936,108577,Current,PLN,2024-02-29,,Active,589.45,2500
2038937,103520,Current,EUR,2023-01-10,,Active,1772.57,500
2038938,100070,Business,EUR,2023-02-15,,Dormant,1012.76,250
2038939,101271,Current,EUR,2024-07-13,,Active,7585.29,500
2038940,116024,Current,EUR,2022-11-23,,Active,1304.65,250
2038941,108437,Current,EUR,2023-01-15,,Active,771.55,2500
2038942,112227,Current,EUR,2023-08-08,,Active,1543.38,2500
2038943,900316,Current,EUR,2023-01-26,,Active,3597.77,2500
2038944,113420,Savings,EUR,2023-07-28,,Active,11582.91,0
2038945,109915,Current,EUR,2024-11-21,,Active,334.06,500
2038946,128280,Current,EUR,2024-10-26,,Active,1437.2,500
2038947,107113,Savings,EUR,2024-08-31,,Active,409.75,0
2038948,126709,Savings,EUR,2022-08-29,,Active,1934.34,0
2038949,101018,Current,EUR,2023-06-26,,Active,31711.83,500
2038950,128606,Current,EUR,2022-06-27,,Active,201.55,2500
2038951,120075,Current,EUR,2024-07-11,,Active,1299.02,500
2038952,102528,Savings,EUR,2023-11-08,,Active,258.06,0
2038953,125151,Current,EUR,2024-10-24,,Active,1630.32,2500
2038954,105288,Business,EUR,2023-03-07,2024-09-15,Closed,854.51,500
2038955,101975,Savings,EUR,2024-06-29,,Active,546.72,0
2038956,104126,Savings,EUR,2022-12-06,2024-05-07,Closed,693.17,0
2038957,101385,Savings,EUR,2024-06-18,,Active,627.22,0
2038958,112031,Current,EUR,2024-06-05,,Active,666.06,500
2038959,110169,Current,EUR,2023-08-23,,Active,605.48,0
2038960,115871,Business,EUR,2023-05-14,,Active,713.4,500
2038961,128543,Current,EUR,2023-07-17,,Active,-54.82,1000
2038962,114223,Current,EUR,2023-05-11,,Active,414.78,1000
2038963,114855,Current,EUR,2023-01-27,,Closed,591.78,0
2038964,114721,Savings,EUR,2023-02-20,,Active,270.9,0
2038965,100375,Current,EUR,2023-08-17,,Active,1544.17,2500
2038966,116401,Current,EUR,2023-10-03,,Active,2722.49,0
2038967,102259,Current,EUR,2024-09-04,,Active,457.77,0
2038968,100419,Current,EUR,2022-06-29,,Active,2897.51,500
2038969,106212,Joint,EUR,2022-03-24,,Active,7532.51,0
2038970,109813,Savings,EUR,2023-03-27,,Closed,876.71,0
2038971,113983,Current,EUR,2023-06-03,,Active,1143.08,250
2038972,112136,Savings,EUR,2022-06-01,,Active,1351.58,0
2038973,106453,Savings,EUR,2022-12-17,,Active,787.02,0
2038974,115527,Savings,EUR,2024-01-12,,Active,2391.87,0
2038975,112887,Current,EUR,2023-04-15,,Active,3042.51,250
2038976,101237,Current,EUR,2023-09-14,,Active,-1441.36,0
2038977,110921,Current,EUR,2024-04-28,,Active,534.76,1000
2038978,115032,Business,EUR,2022-10-20,,Active,1324.93,0
2038979,117164,Current,EUR,2024-11-04,,Active,270.49,500
2038980,121109,Current,EUR,2022-04-29,,Active,4859.62,0
2038981,112077,Current,EUR,2022-11-23,,Active,232.3,2500
2038982,108390,Current,EUR,2023-05-04,,Active,1858.41,2500
2038983,121568,Current,EUR,2024-12-01,,Active,958.89,0
2038984,123876,Current,EUR,2024-01-15,,Active,2784.38,1000
2038985,107685,Business,EUR,2024-01-24,,Active,288.37,250
2038986,106724,Current,PLN,2024-11-19,,Dormant,1211.86,2500
2038987,127699,Current,EUR,2022-07-25,,Active,1126.41,2500
2038988,115757,Current,EUR,2024-11-18,,Active,3727.42,500
2038989,104707,Current,EUR,2024-02-03,,Active,54.57,0
2038990,111764,Current,EUR,2022-02-25,,Active,892.0,500
2038991,119076,Savings,EUR,2024-01-20,,Active,1220.75,0
2038992,113310,Current,EUR,2024-10-18,,Active,698.11,2500
2038993,107339,Current,EUR,2024-08-10,,Active,295.71,500
2038994,122030,Savings,EUR,2024-12-05,,Active,2594.87,0
2038995,117245,Current,EUR,2022-05-06,,Active,175.49,1000
2038996,120095,Current,EUR,2024-07-29,,Active,1469.7,1000
2038997,109668,Savings,PLN,2023-04-13,,Active,3649.89,0
2038998,104232,Current,EUR,2023-12-02,,Active,-1329.37,1000
2038999,122130,Business,EUR,2024-08-06,,Active,875.21,1000
2039000,128547,Savings,EUR,2022-09-22,,Active,2786.51,0
2039001,128395,Current,EUR,2023-01-24,,Active,-183.23,250
2039002,126321,Current,PLN,2023-10-28,,Active,1237.72,500
2039003,117970,Savings,EUR,2023-05-09,2023-09-19,Closed,3949.06,0
2039004,123242,Current,EUR,2024-01-20,,Active,810.58,500
2039005,103442,Savings,EUR,2023-10-07,,Active,5132.21,0
2039006,111315,Business,EUR,2023-02-04,2023-08-17,Closed,695.66,500
2039007,106551,Current,PLN,2024-12-04,,Active,1199.76,2500
2039008,113781,Current,EUR,2024-12-20,,Active,1184.88,2500
2039009,110559,Savings,EUR,2024-11-02,,Active,2799.13,0
2039010,121465,Current,EUR,2024-06-30,,Dormant,7138.24,250
2039011,124445,Savings,EUR,2022-09-25,,Active,961.88,0
2039012,122508,Current,EUR,2023-10-31,,Dormant,844.99,0
2039013,110537,Savings,EUR,2024-12-12,,Active,1553.29,0
2039014,129658,Current,EUR,2023-12-12,,Active,2176.81,250
2039015,112776,Current,EUR,2024-04-10,,Active,338.64,250
2039016,127741,Current,EUR,2024-04-17,,Active,7623.85,0
2039017,106399,Current,EUR,2023-10-21,,Active,3657.23,250
2039018,128283,Savings,SEK,2022-04-25,,Active,174.9,0
2039019,118200,Current,EUR,2022-11-16,,Active,1953.05,2500
2039020,102550,Joint,SEK,2024-04-11,,Active,328.5,0
2039021,119142,Joint,EUR,2022-10-22,,Active,1246.93,0
2039022,127652,Current,EUR,2024-08-24,,Active,840.0,500
2039023,118216,Business,EUR,2023-06-07,2024-09-19,Closed,1095.71,0
2039024,103720,Current,EUR,2023-07-19,,Active,1463.39,500
2039025,111680,Business,EUR,2023-11-30,,Active,2172.72,250
2039026,122477,Savings,EUR,2024-01-13,,Active,1162.86,0
2039027,128078,Current,EUR,2024-09-20,,Active,805.09,250
2039028,123729,Business,EUR,2023-03-03,,Dormant,679.54,250
