card_id,customer_id,account_id,card_type,card_status,issued_date,expiry_date,contactless_enabled
3027286,114670,2001891,Debit,Active,2024-05-18,2027-07-13,True
3027287,102210,2006276,Credit,Active,2022-09-07,2027-07-18,True
3027288,121525,2005735,Debit,Active,2022-06-17,2027-02-04,False
3027289,126045,2000636,Debit,Active,2023-03-05,2025-10-17,True
3027290,101922,2010299,Debit,Active,2024-03-28,2027-07-03,True
3027291,120401,2020831,Debit,Active,2023-03-23,2027-08-05,True
3027292,116026,2027636,Debit,Active,2022-05-02,2025-08-13,True
3027293,102569,2003719,Debit,Active,2024-05-01,2028-09-30,True
3027294,103876,2019562,Debit,Active,2023-05-14,2027-08-27,True
3027295,107312,2038336,Debit,Active,2023-07-31,2027-11-04,True
3027296,113772,2010056,Debit,Active,2022-04-19,2025-12-31,True
3027297,115070,2039603,Debit,Active,2022-03-16,2027-04-01,True
3027298,107501,2007330,Debit,Active,2022-04-13,2025-01-11,False
3027299,126600,2002949,Virtual,Cancelled,2023-02-05,2027-03-09,True
3027300,124958,2031016,Debit,Active,2023-07-17,2027-08-27,True
3027301,110412,2032656,Debit,Expired,2024-01-18,2028-01-09,True
3027302,107188,2030950,Virtual,Active,2022-08-19,2026-08-02,True
3027303,115768,2025719,Debit,Active,2024-08-28,2027-11-23,True
3027304,124242,2032727,Credit,Active,2024-09-05,2029-01-01,False
3027305,122880,2039267,Virtual,Active,2022-11-03,2027-09-27,True
3027306,108084,2013320,Debit,Active,2023-09-22,2028-09-08,False
3027307,104252,2028914,Debit,Active,2024-11-27,2029-01-01,False
3027308,115708,2004976,Debit,Active,2022-02-24,2025-12-13,True
3027309,104328,2008067,Debit,Expired,2024-11-04,2028-12-31,True
3027310,122613,2014256,Debit,Active,2024-09-29,2028-06-20,False
3027311,121966,2010945,Virtual,Active,2022-03-13,2026-06-14,True
3027312,113409,2001194,Credit,Active,2023-12-25,2027-12-03,True
3027313,112565,2032839,Debit,Active,2023-07-15,2028-06-26,True
3027314,112598,2009796,Virtual,Active,2024-07-21,2027-05-11,True
3027315,123978,2005985,Debit,Active,2023-03-10,2026-07-12,True
3027316,900300,2032257,Virtual,Active,2024-08-07,2027-06-23,True
3027317,110783,2015885,Virtual,Active,2023-09-14,2028-06-25,True
3027318,129011,2008824,Debit,Active,2024-04-13,2027-09-29,True
3027319,109842,2010114,Debit,Active,2023-01-10,2025-12-17,True
3027320,114227,2000869,Credit,Active,2022-09-18,2026-06-05,True
3027321,121069,2017568,Credit,Active,2024-11-15,2029-04-23,True
3027322,119564,2016860,Debit,Expired,2023-10-10,2027-01-12,True
3027323,119833,2011541,Debit,Active,2023-11-30,2026-11-26,True
3027324,101336,2032401,Debit,Active,2022-09-22,2025-06-11,True
3027325,127457,2001616,Debit,Active,2023-04-18,2027-10-28,False
3027326,114626,2039564,Virtual,Active,2023-12-06,2027-02-08,True
3027327,124828,2024917,Debit,Active,2024-05-25,2028-06-09,True
3027328,125348,2012698,Virtual,Active,2024-09-15,2029-08-03,True
3027329,129410,2000979,Debit,Expired,2022-10-27,2026-06-04,True
3027330,111631,2014156,Credit,Active,2022-10-07,2025-05-13,True
3027331,119945,2036042,Credit,Active,2024-08-01,2028-05-14,False
3027332,118990,2015161,Debit,Active,2023-11-14,2026-09-22,True
3027333,122939,2030946,Debit,Blocked,2022-08-29,2026-08-16,True
3027334,113495,2016315,Virtual,Active,2024-02-25,2027-03-05,True
3027335,102776,2036268,Debit,Active,2022-10-06,2027-02-20,True
3027336,119084,2032610,Debit,Active,2022-01-12,2027-01-03,True
3027337,105473,2019016,Debit,Active,2024-03-09,2029-01-30,False
3027338,118687,2036011,Debit,Active,2023-08-10,2026-11-19,True
3027339,108206,2023815,Credit,Active,2024-10-10,2029-04-29,True
3027340,104386,2007432,Debit,Expired,2024-11-02,2029-08-20,True
3027341,115259,2019372,Debit,Active,2024-09-13,2029-04-30,True
3027342,102292,2032653,Debit,Active,2023-05-30,2025-11-29,True
3027343,108153,2000129,Credit,Active,2024-02-27,2026-12-17,True
3027344,114959,2028399,Credit,Active,2022-12-12,2026-08-27,True
3027345,129297,2035301,Debit,Active,2024-03-16,2028-09-01,True
3027346,108314,2035489,Debit,Active,2023-05-24,2027-11-23,True
3027347,111697,2000930,Debit,Active,2022-05-19,2026-10-26,True
3027348,105700,2038259,Debit,Active,2022-06-09,2025-07-20,True
3027349,129389,2012062,Debit,Active,2024-08-12,2028-05-03,True
3027350,112888,2004319,Debit,Active,2023-09-03,2027-03-21,True
3027351,115645,2003073,Debit,Cancelled,2023-04-27,2025-11-25,True
3027352,108458,2039391,Virtual,Active,2022-09-13,2025-06-15,True
3027353,119004,2005191,Debit,Active,2023-02-06,2027-02-05,False
3027354,106875,2007396,Credit,Active,2022-01-20,2027-02-09,True
3027355,111505,2032739,Debit,Active,2023-11-13,2026-12-07,True
3027356,103557,2029548,Debit,Active,2023-08-31,2027-07-09,True
3027357,126323,2035697,Debit,Active,2022-11-20,2027-11-21,True
3027358,122144,2029056,Debit,Active,2022-01-10,2025-08-08,True
3027359,120536,2028197,Virtual,Cancelled,2022-03-04,2025-04-24,True
3027360,112486,2033855,Debit,Cancelled,2022-12-31,2026-06-09,True
3027361,128546,2014076,Debit,Active,2023-02-06,2026-02-02,True
3027362,128545,2012734,Virtual,Active,2022-05-22,2025-12-15,True
3027363,122140,2000034,Virtual,Expired,2024-05-02,2029-02-28,True
3027364,113013,2013746,Credit,Active,2022-05-29,2026-10-04,True
3027365,107510,2030625,Credit,Active,2023-02-12,2026-10-23,True
3027366,101961,2017088,Debit,Active,2022-01-31,2026-09-16,True
3027367,106229,2018324,Debit,Active,2022-09-26,2026-12-16,True
3027368,112984,2036862,Debit,Active,2022-03-06,2027-04-24,True
3027369,106045,2038292,Debit,Active,2024-05-03,2027-02-01,True
3027370,107594,2002696,Credit,Active,2023-01-22,2027-04-22,False
3027371,105213,2016708,Credit,Cancelled,2023-03-05,2026-06-05,True
3027372,121161,2034482,Debit,Active,2022-04-17,2025-11-19,True
3027373,120796,2024698,Debit,Active,2023-09-15,2028-01-27,False
3027374,118585,2022268,Debit,Active,2024-09-06,2028-06-26,False
3027375,121034,2032797,Debit,Active,2023-05-07,2026-02-22,True
3027376,125455,2033174,Debit,Active,2023-08-14,2027-06-15,False
3027377,108896,2021297,Debit,Expired,2022-03-13,2024-09-02,True
3027378,124383,2011048,Debit,Active,2024-04-27,2029-02-24,False
3027379,114743,2011345,Credit,Active,2022-03-13,2025-01-17,True
3027380,103164,2014669,Debit,Active,2024-02-14,2027-12-29,True
3027381,127091,2020617,Virtual,Active,2022-10-24,2026-11-22,True
3027382,104327,2026886,Credit,Active,2022-03-24,2025-06-10,True
3027383,104320,2036380,Debit,Active,2024-05-07,2027-03-20,True
3027384,116133,2005647,Credit,Expired,2024-03-06,2027-05-11,False
3027385,129684,2036745,Debit,Active,2023-09-03,2026-09-26,True
3027386,103224,2039654,Debit,Active,2023-03-23,2027-09-07,True
3027387,125893,2019816,Debit,Active,2023-06-23,2027-06-18,False
3027388,117477,2013875,Debit,Expired,2024-03-27,2026-11-06,False
3027389,120263,2027062,Debit,Active,2022-11-05,2026-01-18,True
3027390,126244,2007766,Debit,Active,2023-01-29,2027-12-06,True
3027391,104717,2021767,Debit,Blocked,2023-12-07,2026-09-05,True
3027392,118726,2028184,Debit,Active,2024-04-08,2028-08-22,True
3027393,116045,2021450,Debit,Active,2023-05-22,2026-08-02,True
3027394,114362,2041860,Credit,Active,2023-05-16,2026-10-26,True
3027395,129995,2019101,Debit,Active,2023-03-04,2027-07-30,True
3027396,126572,2029974,Debit,Cancelled,2024-07-21,2027-05-05,True
3027397,115868,2012428,Virtual,Active,2024-05-11,2028-02-29,True
3027398,113776,2008427,Debit,Active,2024-10-13,2028-09-06,True
3027399,108329,2030129,Credit,Active,2023-07-01,2026-07-29,True
3027400,101433,2007675,Debit,Expired,2023-03-05,2027-06-14,True
3027401,111874,2005094,Debit,Active,2023-01-27,2027-05-14,True
3027402,125323,2032259,Virtual,Active,2022-09-10,2025-08-11,True
3027403,122343,2002729,Credit,Blocked,2024-06-03,2028-11-01,True
3027404,111043,2024087,Debit,Active,2023-08-23,2027-11-04,True
3027405,122418,2034891,Debit,Active,2022-10-12,2026-10-25,True
3027406,103643,2016353,Debit,Active,2024-06-13,2028-10-05,True
3027407,116912,2031089,Debit,Cancelled,2023-10-18,2027-11-06,True
3027408,122633,2013518,Debit,Active,2022-04-21,2025-10-01,True
3027409,103695,2013355,Debit,Active,2024-10-14,2029-01-06,True
3027410,122762,2010708,Debit,Active,2022-02-06,2026-03-14,True
3027411,106384,2003077,Credit,Active,2023-08-10,2027-08-02,True
3027412,115733,2009192,Debit,Active,2022-07-18,2025-09-23,False
3027413,124270,2018571,Debit,Active,2024-08-25,2028-04-21,True
3027414,115356,2014302,Debit,Active,2024-04-03,2028-09-12,True
3027415,116350,2016550,Debit,Blocked,2023-11-01,2026-12-25,True
3027416,112924,2004234,Debit,Active,2023-03-07,2028-04-20,True
3027417,116284,2018769,Debit,Active,2022-11-23,2027-01-17,True
3027418,100678,2008825,Debit,Active,2023-01-06,2026-08-13,True
3027419,110578,2030595,Credit,Active,2023-12-18,2028-06-20,True
3027420,120494,2003168,Credit,Active,2022-04-12,2026-07-06,True
3027421,112121,2000659,Credit,Active,2022-05-16,2027-01-03,True
3027422,108843,2034279,Debit,Cancelled,2022-02-18,2026-02-23,True
3027423,100738,2013815,Debit,Active,2024-02-12,2027-11-11,True
3027424,117842,2003974,Virtual,Active,2022-06-24,2025-09-06,True
3027425,118920,2031744,Debit,Active,2022-01-19,2024-12-16,True
3027426,103574,2032449,Debit,Active,2023-11-30,2028-09-07,True
3027427,119585,2037510,Credit,Expired,2023-10-20,2028-05-07,True
3027428,120554,2009990,Debit,Active,2022-10-15,2026-04-09,True
3027429,127443,2041837,Credit,Active,2022-02-26,2026-03-07,False
3027430,128360,2027794,Debit,Active,2024-08-18,2029-06-24,True
3027431,125501,2022868,Debit,Active,2022-09-06,2027-04-16,True
3027432,117139,2016132,Debit,Active,2024-09-11,2028-10-21,True
3027433,102964,2027826,Virtual,Active,2022-07-30,2025-09-06,True
3027434,102965,2006330,Debit,Active,2022-12-21,2027-11-22,True
3027435,118807,2015582,Credit,Active,2023-06-28,2027-06-01,True
3027436,120673,2037721,Debit,Active,2023-12-26,2027-07-15,True
3027437,127948,2014993,Credit,Active,2023-08-29,2027-01-09,True
3027438,111717,2015669,Debit,Expired,2024-08-03,2028-07-17,True
3027439,116907,2023287,Debit,Active,2023-01-23,2027-12-05,True
3027440,111130,2002577,Virtual,Active,2022-10-04,2027-03-17,True
3027441,125520,2005578,Debit,Cancelled,2024-01-30,2029-04-10,True
3027442,126793,2022396,Debit,Active,2022-02-08,2026-10-09,True
3027443,105991,2017142,Credit,Active,2024-09-30,2029-11-11,True
3027444,108677,2035265,Debit,Active,2024-11-02,2029-03-31,True
3027445,100953,2010779,Credit,Cancelled,2023-07-28,2028-05-17,True
3027446,127424,2033621,Debit,Active,2024-10-18,2027-10-03,False
3027447,111083,2032948,Debit,Active,2023-06-25,2026-03-06,True
3027448,101738,2027777,Virtual,Active,2023-04-26,2026-12-06,True
3027449,101341,2035320,Credit,Active,2023-03-03,2025-10-03,True
3027450,110121,2000589,Credit,Active,2023-03-17,2026-04-30,True
3027451,103612,2013173,Debit,Active,2024-04-06,2028-10-17,False
3027452,125753,2036438,Debit,Active,2022-05-26,2025-05-05,True
3027453,110800,2014749,Debit,Active,2024-04-30,2028-02-26,False
3027454,111615,2023360,Debit,Expired,2024-03-12,2026-11-28,True
3027455,112003,2035840,Debit,Active,2024-06-16,2027-12-08,True
3027456,115831,2034969,Debit,Expired,2023-05-10,2027-05-24,True
3027457,123941,2018985,Debit,Active,2024-08-20,2029-07-21,True
3027458,106810,2026240,Virtual,Active,2024-09-21,2028-01-02,True
3027459,125481,2019570,Virtual,Active,2023-12-04,2026-11-01,True
3027460,129166,2019092,Debit,Active,2023-12-22,2027-09-23,True
3027461,112750,2029486,Virtual,Active,2023-04-15,2026-09-26,True
3027462,119834,2041759,Virtual,Active,2023-03-19,2028-04-04,True
3027463,102034,2036240,Debit,Active,2023-02-11,2026-09-13,True
3027464,112383,2006222,Debit,Active,2024-09-15,2028-02-07,True
3027465,102356,2010492,Debit,Active,2023-01-23,2027-11-11,True
3027466,128105,2019235,Debit,Cancelled,2023-11-22,2027-04-25,True
3027467,120417,2029120,Credit,Blocked,2022-11-15,2026-09-28,True
3027468,117636,2040724,Debit,Active,2023-06-12,2027-06-29,False
3027469,117007,2039866,Debit,Active,2023-06-14,2028-03-14,True
3027470,110773,2003146,Debit,Active,2024-04-14,2028-11-30,True
3027471,105888,2016016,Credit,Active,2024-01-04,2028-07-04,True
3027472,105049,2019622,Debit,Active,2024-09-26,2027-07-08,True
3027473,119642,2025514,Debit,Expired,2022-07-15,2027-08-15,False
3027474,113538,2026507,Credit,Cancelled,2023-10-16,2026-07-27,True
3027475,121023,2014670,Debit,Expired,2024-06-03,2029-02-17,True
3027476,106487,2007355,Debit,Active,2023-08-19,2027-09-18,True
3027477,124723,2007722,Credit,Active,2023-06-18,2028-04-16,True
3027478,111831,2013078,Credit,Active,2024-06-30,2028-06-08,True
3027479,120223,2015819,Debit,Active,2023-02-02,2026-07-31,True
3027480,107380,2036780,Debit,Active,2022-04-18,2026-01-25,True
3027481,102589,2009991,Debit,Cancelled,2023-12-29,2026-06-26,True
3027482,900321,2009362,Credit,Active,2023-03-03,2026-05-10,True
3027483,108299,2007736,Debit,Active,2022-12-21,2026-07-25,True
3027484,103569,2004015,Credit,Cancelled,2022-04-10,2025-08-14,False
3027485,116201,2003570,Debit,Active,2023-09-26,2028-09-17,True
3027486,125533,2022899,Credit,Active,2023-06-28,2026-11-15,True
3027487,101659,2035729,Debit,Active,2023-11-13,2028-12-23,True
3027488,110389,2007144,Debit,Active,2023-08-08,2027-08-12,True
3027489,110013,2037237,Debit,Active,2023-09-04,2028-05-05,False
3027490,111815,2030139,Debit,Active,2024-09-26,2029-11-29,True
3027491,118313,2032820,Debit,Active,2023-08-02,2028-07-26,True
3027492,116096,2021019,Debit,Expired,2023-12-29,2027-07-14,False
3027493,121932,2006758,Credit,Active,2024-09-04,2029-04-09,True
3027494,113094,2027131,Credit,Active,2024-06-21,2027-09-24,True
3027495,119607,2039243,Debit,Active,2022-03-07,2025-10-13,True
3027496,106804,2011600,Debit,Expired,2023-06-24,2026-03-07,True
3027497,124974,2000084,Virtual,Active,2022-02-24,2027-03-02,True
3027498,122144,2033249,Debit,Expired,2023-07-31,2027-06-10,True
3027499,900115,2030101,Credit,Active,2024-03-23,2028-08-04,True
3027500,109905,2028922,Debit,Active,2022-01-08,2024-06-27,True
3027501,111124,2020451,Credit,Active,2022-09-08,2026-02-24,False
3027502,122908,2023738,Credit,Active,2024-10-11,2028-01-22,True
3027503,124607,2020972,Debit,Active,2022-07-12,2025-08-12,True
3027504,112969,2009902,Credit,Active,2022-11-21,2027-08-30,True
3027505,121056,2006136,Debit,Active,2024-03-17,2028-03-24,True
3027506,103200,2007855,Virtual,Active,2024-11-21,2028-07-10,False
3027507,110029,2011869,Debit,Active,2022-10-23,2026-02-19,False
3027508,121924,2028963,Debit,Active,2024-08-28,2027-03-19,True
3027509,117445,2004837,Virtual,Active,2024-04-23,2027-07-28,True
3027510,127949,2040352,Debit,Active,2022-11-30,2025-12-14,True
3027511,102262,2003989,Debit,Active,2024-04-24,2028-06-24,True
3027512,900460,2025485,Virtual,Active,2024-05-03,2028-04-16,False
3027513,110222,2008073,Credit,Active,2023-06-02,2025-12-18,True
3027514,128560,2000960,Virtual,Active,2023-01-29,2026-04-30,False
3027515,106676,2029126,Credit,Active,2023-11-10,2028-07-07,True
3027516,126518,2011453,Debit,Active,2022-02-15,2027-03-09,True
3027517,113792,2016634,Credit,Active,2023-11-03,2027-04-02,True
3027518,111846,2022579,Debit,Active,2023-06-17,2027-04-17,True
3027519,129372,2030926,Virtual,Active,2022-12-13,2025-09-04,True
3027520,124096,2005877,Credit,Active,2022-04-14,2027-01-23,True
3027521,108941,2022044,Credit,Active,2023-06-23,2028-05-12,True
3027522,116909,2021081,Credit,Expired,2024-03-08,2029-01-28,True
3027523,114518,2037442,Credit,Active,2022-08-25,2025-07-06,True
3027524,120805,2018369,Debit,Active,2022-07-06,2026-06-22,True
3027525,128531,2026488,Credit,Expired,2023-08-08,2027-11-30,True
3027526,107638,2029571,Debit,Active,2022-10-12,2027-05-02,True
3027527,111175,2022649,Debit,Active,2022-05-27,2027-04-30,False
3027528,101193,2008924,Debit,Active,2024-07-07,2028-12-29,True
3027529,117885,2025756,Debit,Active,2023-11-25,2026-07-24,True
3027530,123305,2039032,Debit,Active,2023-12-26,2028-09-12,True
3027531,119298,2003784,Debit,Active,2024-09-09,2029-07-06,True
3027532,117672,2033640,Debit,Active,2022-09-05,2026-02-10,True
3027533,106349,2015090,Debit,Blocked,2023-06-14,2025-12-05,True
3027534,102153,2011771,Debit,Blocked,2022-07-16,2027-06-23,True
3027535,117348,2017148,Debit,Active,2024-05-06,2027-05-09,True
3027536,102118,2019454,Debit,Expired,2022-03-17,2026-07-19,True
3027537,123864,2012279,Debit,Active,2023-08-23,2028-04-27,True
3027538,121100,2005186,Credit,Cancelled,2024-09-26,2029-03-18,True
3027539,107692,2024580,Debit,Blocked,2022-02-24,2025-04-12,True
3027540,102227,2002242,Debit,Expired,2022-08-28,2025-03-05,False
3027541,111606,2028521,Debit,Active,2022-11-21,2027-10-04,True
3027542,110420,2039969,Debit,Active,2022-04-23,2025-12-15,False
3027543,122634,2001634,Credit,Active,2022-07-03,2025-08-01,True
3027544,127418,2012406,Debit,Active,2023-10-10,2028-09-19,True
3027545,122687,2022802,Debit,Active,2022-09-19,2026-04-05,True
3027546,117254,2010862,Credit,Expired,2023-11-21,2026-05-28,True
3027547,110144,2005881,Virtual,Active,2024-02-27,2027-04-12,False
3027548,126075,2003295,Credit,Active,2022-03-25,2026-05-19,True
3027549,120716,2003115,Debit,Active,2022-05-26,2027-02-22,True
3027550,106674,2001721,Virtual,Active,2024-05-23,2028-01-23,True
3027551,111680,2031243,Debit,Active,2024-08-21,2028-12-04,True
3027552,118471,2019478,Credit,Active,2023-07-01,2027-03-24,True
3027553,120040,2041807,Debit,Active,2023-03-07,2026-06-28,False
3027554,109800,2005479,Debit,Active,2023-04-13,2026-01-14,True
3027555,121550,2037284,Debit,Active,2024-01-21,2026-12-30,True
3027556,115413,2021434,Debit,Active,2024-10-20,2029-03-10,True
3027557,110468,2036649,Virtual,Active,2022-06-11,2025-12-14,False
3027558,104215,2036077,Virtual,Active,2023-09-16,2028-10-04,True
3027559,128907,2026551,Debit,Cancelled,2023-01-09,2026-07-03,True
3027560,111564,2016806,Debit,Active,2023-07-24,2026-04-11,True
3027561,108650,2034452,Credit,Active,2023-02-16,2025-09-08,True
3027562,105084,2038692,Debit,Cancelled,2024-11-06,2028-10-21,True
3027563,110307,2018579,Debit,Active,2024-07-07,2028-08-01,True
3027564,108225,2037400,Debit,Active,2022-07-09,2025-05-30,True
3027565,123691,2012542,Debit,Active,2024-09-20,2028-05-21,True
3027566,117806,2005296,Credit,Active,2022-04-19,2024-11-27,True
3027567,116061,2035676,Debit,Active,2022-01-06,2027-01-08,True
3027568,121169,2018912,Credit,Active,2023-05-30,2026-01-23,False
3027569,129990,2036027,Debit,Active,2023-09-17,2026-06-17,False
3027570,119458,2003501,Debit,Active,2024-06-18,2029-02-17,True
3027571,104343,2013347,Debit,Active,2023-06-13,2028-03-14,False
3027572,102033,2041412,Virtual,Active,2024-02-22,2028-12-16,True
3027573,116360,2033375,Debit,Active,2022-04-28,2026-10-20,True
3027574,120517,2012681,Debit,Cancelled,2022-09-04,2026-01-19,True
3027575,128473,2041461,Debit,Active,2022-08-08,2027-09-22,True
3027576,112545,2030768,Debit,Cancelled,2024-04-12,2026-12-01,True
3027577,123383,2029990,Debit,Active,2023-06-02,2026-05-07,True
3027578,114767,2039094,Debit,Active,2023-06-29,2027-10-25,True
3027579,118465,2021522,Debit,Active,2023-11-28,2027-03-27,False
3027580,122764,2007192,Debit,Active,2023-08-20,2028-01-14,True
3027581,102194,2010596,Debit,Active,2024-08-13,2028-07-14,True
3027582,100728,2004526,Debit,Active,2023-07-06,2028-04-23,True
3027583,103040,2031666,Debit,Active,2023-02-08,2027-05-20,True
3027584,104064,2000176,Debit,Active,2022-08-02,2026-02-23,True
3027585,124716,2033342,Debit,Active,2024-02-24,2028-06-11,True
